f,h_0,h_1,h_2,h_3,h_4,h_5
0.000000e+00,1.945097e+01,1.504169e+00,4.100532e+00,-9.427862e+00,-1.158673e+01,-2.132117e+01
1.562500e-02,1.922442e+01,2.221457e+00,3.695970e+00,-8.625826e+00,-1.242862e+01,-2.115604e+01
3.125000e-02,1.936312e+01,3.651978e+00,3.247581e+00,-6.999690e+00,-1.296853e+01,-1.913104e+01
4.687500e-02,1.919197e+01,5.125015e+00,2.575810e+00,-5.969434e+00,-1.416422e+01,-1.881979e+01
6.250000e-02,1.877047e+01,6.629429e+00,1.429519e+00,-5.108632e+00,-1.477129e+01,-1.933826e+01
7.812500e-02,1.881227e+01,7.996152e+00,3.838194e-01,-4.423014e+00,-1.529688e+01,-1.876925e+01
9.375000e-02,1.881835e+01,9.203329e+00,-1.022211e+00,-3.990673e+00,-1.440708e+01,-1.968431e+01
1.093750e-01,1.848224e+01,1.010419e+01,-1.946253e+00,-4.076217e+00,-1.305996e+01,-1.944644e+01
1.250000e-01,1.839044e+01,1.104803e+01,-1.819841e+00,-4.429140e+00,-1.146829e+01,-2.083639e+01
1.406250e-01,1.829002e+01,1.179271e+01,-2.531606e-01,-5.085540e+00,-1.085333e+01,-1.939690e+01
1.562500e-01,1.792349e+01,1.240053e+01,1.725790e+00,-5.407468e+00,-1.007035e+01,-1.838323e+01
1.718750e-01,1.791369e+01,1.302970e+01,3.877548e+00,-4.450420e+00,-1.014490e+01,-1.790688e+01
1.875000e-01,1.755889e+01,1.355488e+01,5.717858e+00,-2.452885e+00,-8.541783e+00,-1.723366e+01
2.031250e-01,1.740707e+01,1.403884e+01,7.402007e+00,4.826098e-02,-7.185349e+00,-1.459145e+01
2.187500e-01,1.708939e+01,1.440566e+01,8.725935e+00,2.565865e+00,-3.580612e+00,-1.147960e+01
2.343750e-01,1.570481e+01,1.352880e+01,8.698848e+00,3.134454e+00,-2.620581e+00,-8.826985e+00
2.500000e-01,1.077577e+01,8.710580e+00,4.617026e+00,9.503394e-02,-5.420142e+00,-1.236021e+01
2.656250e-01,-3.075154e+00,-3.988954e+00,-7.625849e+00,-1.148482e+01,-1.587408e+01,-2.122800e+01
2.812500e-01,-2.933127e+01,-3.308037e+01,-3.602963e+01,-4.194475e+01,-4.034127e+01,-4.156548e+01
2.968750e-01,-3.753177e+01,-4.147622e+01,-4.414503e+01,-4.683892e+01,-4.674706e+01,-4.562265e+01
3.125000e-01,-4.524804e+01,-4.994501e+01,-5.041313e+01,-5.015820e+01,-4.823255e+01,-4.812129e+01
3.281250e-01,-7.407753e+01,-5.548235e+01,-5.094007e+01,-4.877716e+01,-4.954639e+01,-5.281291e+01
3.437500e-01,-4.946724e+01,-5.284729e+01,-4.793671e+01,-4.482083e+01,-4.742977e+01,-5.027324e+01
3.593750e-01,-6.115860e+01,-6.432217e+01,-5.262764e+01,-4.855269e+01,-4.916225e+01,-5.048607e+01
3.750000e-01,-5.226350e+01,-6.127862e+01,-5.409623e+01,-4.722491e+01,-5.203417e+01,-5.277937e+01
3.906250e-01,-4.852945e+01,-6.162313e+01,-5.627190e+01,-5.082630e+01,-5.416930e+01,-5.332143e+01
4.062500e-01,-6.186512e+01,-6.754369e+01,-6.837241e+01,-5.315214e+01,-5.826299e+01,-5.642855e+01
4.218750e-01,-4.503114e+01,-6.337357e+01,-5.585228e+01,-5.096003e+01,-5.512105e+01,-5.701684e+01
4.375000e-01,-5.380056e+01,-6.248738e+01,-5.690569e+01,-5.052195e+01,-5.663838e+01,-5.509415e+01
4.531250e-01,-5.432909e+01,-7.220340e+01,-6.134488e+01,-5.376728e+01,-6.184063e+01,-6.058241e+01
4.687500e-01,-6.207896e+01,-6.617435e+01,-5.922739e+01,-5.083059e+01,-6.616699e+01,-5.840398e+01
4.843750e-01,-5.729325e+01,-7.158074e+01,-5.783962e+01,-5.254319e+01,-5.750931e+01,-5.674960e+01
5.000000e-01,-6.529825e+01,-6.786305e+01,-6.689838e+01,-5.386205e+01,-7.209300e+01,-5.891248e+01
