f,h_0,h_1,h_2,h_3,h_4,h_5
0.000000e+00,1.988817e+01,8.947979e+00,-1.617218e+01,-3.192050e+00,-2.793285e+00,-9.879074e+00
1.562500e-02,1.968777e+01,8.854548e+00,-9.246996e+00,-2.520993e+00,-2.325577e+00,-9.767733e+00
3.125000e-02,1.955208e+01,8.956896e+00,-3.597037e+00,-1.785243e+00,-1.992649e+00,-9.132505e+00
4.687500e-02,1.926059e+01,9.435080e+00,-2.526819e-01,-9.410447e-01,-1.581448e+00,-8.341749e+00
6.250000e-02,1.915130e+01,1.005754e+01,1.838135e+00,9.439027e-01,-5.996903e-01,-7.096377e+00
7.812500e-02,1.859716e+01,9.970660e+00,2.786838e+00,8.792384e-01,-4.049831e-01,-6.285859e+00
9.375000e-02,1.833295e+01,1.009251e+01,3.463021e+00,1.527687e+00,-5.928242e-01,-6.192129e+00
1.093750e-01,1.790410e+01,9.999842e+00,3.685290e+00,1.272009e+00,-1.221449e+00,-6.064495e+00
1.250000e-01,1.767346e+01,1.027276e+01,4.127573e+00,2.151314e+00,-8.580620e-02,-5.402441e+00
1.406250e-01,1.672316e+01,8.874073e+00,1.708713e+00,2.174187e-01,-1.081840e+00,-6.508974e+00
1.562500e-01,1.590846e+01,7.903664e+00,1.409692e+00,-4.012576e+00,-8.042722e+00,-1.871093e+01
1.718750e-01,1.513259e+01,7.313715e+00,1.769489e-01,-4.687751e+00,-6.583859e+00,-9.129447e+00
1.875000e-01,1.408185e+01,5.555314e+00,-2.370206e+00,-1.405294e+01,-2.130581e+01,-1.210871e+01
2.031250e-01,1.350648e+01,5.487403e+00,-2.988670e+00,-1.285565e+01,-2.598463e+01,-2.631708e+01
2.187500e-01,1.303104e+01,4.544623e+00,-3.445946e+00,-9.882054e+00,-1.222517e+01,-1.599076e+01
2.343750e-01,1.153653e+01,4.104829e+00,-4.868518e+00,-1.074632e+01,-2.388640e+01,-2.126041e+01
2.500000e-01,6.433221e+00,-2.316526e-01,-9.433968e+00,-1.638076e+01,-2.103619e+01,-2.777123e+01
2.656250e-01,-5.943843e+00,-1.137942e+01,-2.040053e+01,-2.596255e+01,-2.668041e+01,-3.268792e+01
2.812500e-01,-3.525809e+01,-3.509666e+01,-3.556345e+01,-5.170259e+01,-3.494347e+01,-3.966166e+01
2.968750e-01,-5.471828e+01,-4.291494e+01,-4.432129e+01,-3.862856e+01,-3.425220e+01,-4.450715e+01
3.125000e-01,-3.872161e+01,-5.181743e+01,-5.864897e+01,-4.426506e+01,-3.388922e+01,-4.154897e+01
3.281250e-01,-4.225149e+01,-4.713191e+01,-4.735421e+01,-4.984113e+01,-3.795267e+01,-4.510246e+01
3.437500e-01,-3.881544e+01,-4.439303e+01,-4.136972e+01,-4.711088e+01,-3.872487e+01,-4.551763e+01
3.593750e-01,-3.872439e+01,-6.232706e+01,-4.392530e+01,-4.100383e+01,-3.777098e+01,-5.449469e+01
3.750000e-01,-3.672844e+01,-4.696035e+01,-4.660322e+01,-4.045395e+01,-3.788988e+01,-4.952142e+01
3.906250e-01,-3.831057e+01,-4.877525e+01,-5.636770e+01,-4.559212e+01,-3.873804e+01,-4.806705e+01
4.062500e-01,-3.794220e+01,-4.807838e+01,-4.569763e+01,-5.288909e+01,-4.033920e+01,-4.779755e+01
4.218750e-01,-3.531246e+01,-3.971818e+01,-4.495720e+01,-6.798638e+01,-4.034788e+01,-4.704626e+01
4.375000e-01,-3.454973e+01,-3.747715e+01,-4.095724e+01,-4.976533e+01,-4.859078e+01,-5.211833e+01
4.531250e-01,-3.504289e+01,-3.863027e+01,-4.170095e+01,-5.075090e+01,-4.364888e+01,-5.382936e+01
4.687500e-01,-3.307044e+01,-3.699046e+01,-4.096121e+01,-5.098515e+01,-4.238304e+01,-5.013158e+01
4.843750e-01,-3.446317e+01,-3.593782e+01,-3.681268e+01,-4.480212e+01,-5.205826e+01,-4.835127e+01
5.000000e-01,-4.349271e+01,-5.682391e+01,-6.601879e+01,-5.202840e+01,-4.715759e+01,-5.197973e+01
