f,h_0,h_1,h_2,h_3,h_4,h_5
0.000000e+00,1.971211e+01,3.475564e-01,3.386650e+00,-1.064582e+01,-1.325869e+01,-2.501765e+01
1.562500e-02,1.979069e+01,1.110361e+00,3.319336e+00,-1.015050e+01,-1.378189e+01,-2.339708e+01
3.125000e-02,1.962369e+01,2.895859e+00,2.693910e+00,-8.537964e+00,-1.434090e+01,-2.267646e+01
4.687500e-02,1.941161e+01,4.780020e+00,1.893407e+00,-7.060309e+00,-1.642791e+01,-2.142004e+01
6.250000e-02,1.931268e+01,6.492652e+00,7.139449e-01,-5.841232e+00,-1.741193e+01,-2.220991e+01
7.812500e-02,1.905942e+01,7.845012e+00,-7.448782e-01,-5.289801e+00,-1.758714e+01,-2.223868e+01
9.375000e-02,1.884132e+01,9.069580e+00,-2.464736e+00,-5.079197e+00,-1.619863e+01,-2.371060e+01
1.093750e-01,1.875371e+01,1.010124e+01,-3.550461e+00,-5.275021e+00,-1.465993e+01,-2.479990e+01
1.250000e-01,1.853371e+01,1.104107e+01,-2.952214e+00,-6.104272e+00,-1.315211e+01,-2.350992e+01
1.406250e-01,1.829802e+01,1.179618e+01,-8.695979e-01,-7.179893e+00,-1.314812e+01,-2.401191e+01
1.562500e-01,1.821358e+01,1.250025e+01,1.527474e+00,-7.576483e+00,-1.293672e+01,-2.146310e+01
1.718750e-01,1.794204e+01,1.304621e+01,3.847606e+00,-5.905578e+00,-1.262232e+01,-2.216505e+01
1.875000e-01,1.780390e+01,1.361033e+01,5.728736e+00,-3.028343e+00,-1.118368e+01,-1.899068e+01
2.031250e-01,1.754167e+01,1.409713e+01,7.475371e+00,2.207183e-01,-7.058384e+00,-1.544963e+01
2.187500e-01,1.728726e+01,1.443217e+01,8.921838e+00,2.612393e+00,-4.178353e+00,-1.283607e+01
2.343750e-01,1.594178e+01,1.365271e+01,8.948711e+00,3.658062e+00,-2.071797e+00,-1.016351e+01
2.500000e-01,1.043618e+01,8.525521e+00,4.620792e+00,1.485023e-01,-5.264361e+00,-1.242223e+01
2.656250e-01,-2.446209e+00,-4.319730e+00,-7.617290e+00,-1.212139e+01,-1.728776e+01,-2.475573e+01
2.812500e-01,-3.218143e+01,-3.290065e+01,-3.980895e+01,-3.559988e+01,-4.507112e+01,-4.374399e+01
2.968750e-01,-5.049118e+01,-4.193473e+01,-5.230785e+01,-4.392386e+01,-5.523725e+01,-4.834507e+01
3.125000e-01,-5.345529e+01,-5.008186e+01,-5.455655e+01,-4.841993e+01,-4.786255e+01,-5.211978e+01
3.281250e-01,-4.601726e+01,-4.765886e+01,-4.786228e+01,-5.704072e+01,-5.294713e+01,-5.197153e+01
3.437500e-01,-5.758985e+01,-5.225367e+01,-5.040554e+01,-5.964308e+01,-5.985738e+01,-5.740407e+01
3.593750e-01,-4.906354e+01,-5.459363e+01,-5.529990e+01,-5.569321e+01,-5.822176e+01,-5.396356e+01
3.750000e-01,-6.276812e+01,-5.917066e+01,-5.436967e+01,-5.427873e+01,-6.679416e+01,-5.914338e+01
3.906250e-01,-5.377226e+01,-5.496871e+01,-5.720240e+01,-5.409694e+01,-5.975578e+01,-6.115452e+01
4.062500e-01,-5.204236e+01,-5.455929e+01,-5.582607e+01,-5.284585e+01,-5.941361e+01,-5.851315e+01
4.218750e-01,-5.505626e+01,-5.752430e+01,-5.812238e+01,-5.597565e+01,-6.516732e+01,-5.865144e+01
4.375000e-01,-5.756868e+01,-5.915296e+01,-5.930741e+01,-5.806993e+01,-6.389136e+01,-6.083910e+01
4.531250e-01,-5.601734e+01,-5.690226e+01,-6.257879e+01,-5.644117e+01,-5.708795e+01,-6.175551e+01
4.687500e-01,-5.232545e+01,-6.758790e+01,-7.939005e+01,-6.049432e+01,-6.041469e+01,-6.172772e+01
4.843750e-01,-5.293573e+01,-6.099392e+01,-6.578984e+01,-5.630412e+01,-6.007248e+01,-6.241931e+01
5.000000e-01,-5.789373e+01,-6.163055e+01,-6.170798e+01,-5.991769e+01,-6.609310e+01,-6.371912e+01
