f,h_0,h_1,h_2,h_3,h_4,h_5
0.000000e+00,1.989828e+01,-2.291900e+01,3.607208e+00,-3.782101e+01,-1.295457e+01,-3.507693e+01
1.562500e-02,1.983442e+01,-6.178645e+00,3.433054e+00,-1.648077e+01,-1.341620e+01,-2.910329e+01
3.125000e-02,1.967097e+01,-4.193406e-01,2.815190e+00,-1.081254e+01,-1.475757e+01,-2.355941e+01
4.687500e-02,1.950855e+01,2.957476e+00,1.910155e+00,-7.988562e+00,-1.764625e+01,-2.178700e+01
6.250000e-02,1.933897e+01,5.270618e+00,5.200998e-01,-6.201968e+00,-2.367922e+01,-2.138955e+01
7.812500e-02,1.916724e+01,7.040426e+00,-1.510205e+00,-5.182898e+00,-4.229705e+01,-2.220007e+01
9.375000e-02,1.898623e+01,8.438253e+00,-4.689711e+00,-4.837725e+00,-2.204760e+01,-2.529250e+01
1.093750e-01,1.879330e+01,9.580298e+00,-1.056672e+01,-4.967955e+00,-1.623667e+01,-3.178323e+01
1.250000e-01,1.862953e+01,1.057861e+01,-2.507352e+01,-5.864191e+00,-1.377502e+01,-3.665293e+01
1.406250e-01,1.842130e+01,1.139924e+01,-8.500908e+00,-7.809045e+00,-1.251945e+01,-2.661379e+01
1.562500e-01,1.824615e+01,1.213380e+01,-2.543114e+00,-1.190549e+01,-1.250789e+01,-2.240566e+01
1.718750e-01,1.803888e+01,1.275860e+01,1.119868e+00,-2.466731e+01,-1.430531e+01,-2.107903e+01
1.875000e-01,1.783057e+01,1.330471e+01,3.817626e+00,-1.335001e+01,-1.985731e+01,-2.231677e+01
2.031250e-01,1.764724e+01,1.381215e+01,5.946474e+00,-5.550652e+00,-2.722618e+01,-2.979974e+01
2.187500e-01,1.738248e+01,1.419764e+01,7.661671e+00,-1.044300e+00,-1.201820e+01,-2.706026e+01
2.343750e-01,1.606181e+01,1.345754e+01,7.998483e+00,1.132015e+00,-7.071859e+00,-1.761740e+01
2.500000e-01,1.102201e+01,8.950335e+00,4.454157e+00,-1.184126e+00,-7.920322e+00,-1.720363e+01
2.656250e-01,-1.422095e+00,-2.925739e+00,-6.718624e+00,-1.126987e+01,-1.708071e+01,-2.456083e+01
2.812500e-01,-3.781401e+01,-4.259266e+01,-4.422453e+01,-4.950160e+01,-5.109950e+01,-6.316107e+01
2.968750e-01,-4.895524e+01,-5.760879e+01,-5.535368e+01,-5.234953e+01,-5.727429e+01,-8.095968e+01
3.125000e-01,-5.292045e+01,-5.205272e+01,-5.308805e+01,-5.420872e+01,-6.204952e+01,-6.213421e+01
3.281250e-01,-4.852519e+01,-4.751559e+01,-4.924043e+01,-5.045290e+01,-5.770477e+01,-6.440892e+01
3.437500e-01,-5.048642e+01,-4.907602e+01,-5.188483e+01,-5.348004e+01,-5.864288e+01,-6.304955e+01
3.593750e-01,-5.054853e+01,-4.893538e+01,-5.147476e+01,-5.249467e+01,-5.915687e+01,-5.983919e+01
3.750000e-01,-5.402853e+01,-5.184202e+01,-5.398355e+01,-5.532981e+01,-6.175824e+01,-6.180345e+01
3.906250e-01,-5.707711e+01,-5.452600e+01,-5.769624e+01,-5.833735e+01,-6.363612e+01,-6.302728e+01
4.062500e-01,-5.909640e+01,-5.537827e+01,-5.920926e+01,-5.878445e+01,-6.494909e+01,-6.384535e+01
4.218750e-01,-6.655844e+01,-5.948292e+01,-6.219537e+01,-6.406538e+01,-7.537398e+01,-6.990460e+01
4.375000e-01,-6.106862e+01,-5.932109e+01,-6.295446e+01,-6.440388e+01,-7.252324e+01,-6.666192e+01
4.531250e-01,-6.149403e+01,-5.967841e+01,-6.368228e+01,-6.130684e+01,-7.461268e+01,-6.692889e+01
4.687500e-01,-6.223927e+01,-6.009019e+01,-6.599784e+01,-6.294233e+01,-7.031916e+01,-6.791494e+01
4.843750e-01,-6.397951e+01,-6.052781e+01,-6.589965e+01,-6.468250e+01,-7.029782e+01,-6.554131e+01
5.000000e-01,-6.927075e+01,-6.808200e+01,-8.023979e+01,-9.112579e+01,-6.955957e+01,-7.737810e+01
