f,h_0,h_1,h_2,h_3,h_4,h_5
0.000000e+00,1.988678e+01,-7.672478e+00,1.703995e+00,-2.125302e+01,-2.059203e+01,-4.735314e+01
1.562500e-02,1.983973e+01,-3.790125e+00,1.411761e+00,-1.767248e+01,-2.088287e+01,-4.274741e+01
3.125000e-02,1.967057e+01,5.767896e-01,7.220316e-01,-1.327716e+01,-2.312613e+01,-3.968731e+01
4.687500e-02,1.950658e+01,3.570787e+00,-5.137399e-01,-1.103569e+01,-2.686187e+01,-4.061208e+01
6.250000e-02,1.933232e+01,5.784248e+00,-2.245702e+00,-9.381597e+00,-2.894347e+01,-3.634894e+01
7.812500e-02,1.917423e+01,7.496668e+00,-4.915164e+00,-9.030644e+00,-2.680108e+01,-3.702428e+01
9.375000e-02,1.899222e+01,8.860888e+00,-8.486886e+00,-9.202466e+00,-2.273634e+01,-3.600022e+01
1.093750e-01,1.880629e+01,9.990357e+00,-9.761227e+00,-1.043916e+01,-2.119968e+01,-3.648357e+01
1.250000e-01,1.862459e+01,1.096238e+01,-5.636389e+00,-1.227207e+01,-2.105279e+01,-3.709828e+01
1.406250e-01,1.843211e+01,1.177551e+01,-1.362170e+00,-1.229202e+01,-1.900443e+01,-3.091696e+01
1.562500e-01,1.822573e+01,1.248005e+01,1.732117e+00,-9.001238e+00,-1.626902e+01,-2.548126e+01
1.718750e-01,1.801570e+01,1.305531e+01,4.165853e+00,-4.915576e+00,-1.170518e+01,-1.946576e+01
1.875000e-01,1.773076e+01,1.350938e+01,5.961159e+00,-1.792787e+00,-7.840290e+00,-1.445206e+01
2.031250e-01,1.757551e+01,1.399742e+01,7.614453e+00,7.027227e-01,-4.615390e+00,-1.278085e+01
2.187500e-01,1.706605e+01,1.406088e+01,8.460277e+00,2.613922e+00,-3.346956e+00,-1.089637e+01
2.343750e-01,1.539863e+01,1.269812e+01,7.736156e+00,2.152895e+00,-3.494722e+00,-1.102968e+01
2.500000e-01,1.019683e+01,7.904313e+00,3.617330e+00,-1.337739e+00,-5.667295e+00,-1.394444e+01
2.656250e-01,-3.054479e+00,-4.663582e+00,-8.640761e+00,-1.294349e+01,-1.951133e+01,-2.408495e+01
2.812500e-01,-3.381518e+01,-3.724894e+01,-3.490494e+01,-3.815723e+01,-3.928897e+01,-4.326282e+01
2.968750e-01,-3.928348e+01,-4.338230e+01,-4.826090e+01,-5.633970e+01,-4.864623e+01,-5.794422e+01
3.125000e-01,-4.698255e+01,-4.282296e+01,-4.534948e+01,-4.848610e+01,-4.593282e+01,-5.155497e+01
3.281250e-01,-4.461905e+01,-4.046454e+01,-4.524365e+01,-4.673949e+01,-5.453840e+01,-4.993348e+01
3.437500e-01,-4.202798e+01,-3.961277e+01,-4.225789e+01,-4.559334e+01,-4.900187e+01,-5.018653e+01
3.593750e-01,-4.405001e+01,-4.200225e+01,-4.309319e+01,-4.541599e+01,-4.857693e+01,-5.240893e+01
3.750000e-01,-4.333055e+01,-4.241640e+01,-4.494476e+01,-4.916688e+01,-4.933243e+01,-5.423981e+01
3.906250e-01,-4.493503e+01,-4.245846e+01,-4.608692e+01,-4.838304e+01,-4.931677e+01,-5.195566e+01
4.062500e-01,-4.930982e+01,-4.825886e+01,-4.815858e+01,-5.216384e+01,-5.300258e+01,-5.429664e+01
4.218750e-01,-4.917984e+01,-4.683389e+01,-4.935363e+01,-5.402263e+01,-5.134239e+01,-5.471940e+01
4.375000e-01,-5.191402e+01,-5.170067e+01,-5.082783e+01,-5.489171e+01,-5.286613e+01,-5.595355e+01
4.531250e-01,-5.683488e+01,-5.509306e+01,-5.404769e+01,-6.152867e+01,-5.830918e+01,-5.810488e+01
4.687500e-01,-5.361179e+01,-5.436862e+01,-5.483392e+01,-5.962416e+01,-6.063336e+01,-6.102011e+01
4.843750e-01,-6.002160e+01,-6.366379e+01,-6.198722e+01,-6.967531e+01,-6.763796e+01,-6.186789e+01
5.000000e-01,-6.606484e+01,-6.952739e+01,-5.915117e+01,-6.441861e+01,-5.844355e+01,-7.349205e+01
