f,h_0,h_1,h_2,h_3,h_4,h_5
0.000000e+00,5.994293e-01,-9.572633e+00,-4.873424e+00,-6.825100e-01,-1.068065e+01,-7.049149e+01
1.562500e-02,-4.981415e-01,-8.951590e+00,-1.291942e+01,-1.595187e+01,-1.446765e+01,-8.242975e+00
3.125000e-02,1.851618e+00,-7.749924e+00,-1.968127e+01,-2.259416e+01,-1.287622e+01,-1.136015e+01
4.687500e-02,-4.423606e-01,-1.027686e+01,-1.704834e+01,-2.411063e+01,-2.722988e+01,-1.953375e+01
6.250000e-02,-8.297196e-01,-8.731673e+00,-2.460238e+01,-1.454718e+01,-1.230318e+01,-1.305946e+01
7.812500e-02,2.919467e+00,-2.453742e-01,-2.898929e+00,-1.740819e+00,-5.829761e+00,-1.025881e+01
9.375000e-02,2.101429e+00,-1.597188e+00,-9.016454e+00,-7.186825e+00,-9.096680e+00,-2.134598e+01
1.093750e-01,5.922813e+00,2.501656e+00,-1.780436e+00,-3.498487e+00,-2.695931e+00,-1.063985e+01
1.250000e-01,5.266029e+00,2.169286e+00,5.966670e-01,-6.803508e-01,-3.306124e+00,-1.048458e+01
1.406250e-01,7.116057e+00,4.794318e+00,2.038030e+00,1.327776e-01,-4.069379e+00,-2.015663e+01
1.562500e-01,5.961905e+00,4.390788e+00,1.724336e+00,-1.224328e+00,-5.466285e+00,-1.072612e+01
1.718750e-01,8.109171e+00,6.880246e+00,5.007184e+00,1.236837e+00,-1.871992e+00,-5.959302e+00
1.875000e-01,9.651782e+00,7.986905e+00,5.994348e+00,3.618930e+00,1.037827e+00,-5.021545e+00
2.031250e-01,1.019921e+01,7.677145e+00,4.813936e+00,2.510861e+00,-1.783687e+00,-6.721788e+00
2.187500e-01,1.028640e+01,7.419805e+00,4.005258e+00,8.381096e-01,-3.930846e+00,-9.025890e+00
2.343750e-01,9.142537e+00,6.206294e+00,3.248472e+00,-3.971599e-01,-5.337143e+00,-9.209238e+00
2.500000e-01,4.772956e+00,4.757458e-01,-2.888978e+00,-5.773927e+00,-1.056460e+01,-1.466854e+01
2.656250e-01,-7.594802e+00,-1.161171e+01,-1.553320e+01,-1.989837e+01,-2.277929e+01,-2.622007e+01
2.812500e-01,-2.313660e+01,-2.926458e+01,-3.822819e+01,-3.151839e+01,-3.265693e+01,-2.975286e+01
2.968750e-01,-2.392064e+01,-3.585236e+01,-3.955584e+01,-3.476955e+01,-3.107562e+01,-3.028402e+01
3.125000e-01,-2.301681e+01,-3.788481e+01,-4.161541e+01,-4.294965e+01,-3.482756e+01,-3.368756e+01
3.281250e-01,-2.524461e+01,-3.507721e+01,-4.664723e+01,-4.688911e+01,-3.640555e+01,-3.313678e+01
3.437500e-01,-2.113589e+01,-3.053059e+01,-3.074679e+01,-3.608371e+01,-3.623635e+01,-3.638287e+01
3.593750e-01,-2.162418e+01,-3.414916e+01,-4.112908e+01,-3.837948e+01,-3.609606e+01,-3.553766e+01
3.750000e-01,-2.460821e+01,-3.420009e+01,-3.386265e+01,-3.736364e+01,-4.131077e+01,-3.566538e+01
3.906250e-01,-2.031392e+01,-2.984181e+01,-2.924045e+01,-3.347393e+01,-4.139681e+01,-3.303103e+01
4.062500e-01,-2.109412e+01,-3.018675e+01,-3.344904e+01,-3.520774e+01,-3.865299e+01,-3.422824e+01
4.218750e-01,-2.167892e+01,-2.982797e+01,-3.076790e+01,-3.153967e+01,-3.710616e+01,-3.465278e+01
4.375000e-01,-2.304959e+01,-3.207750e+01,-3.700877e+01,-3.352903e+01,-3.652175e+01,-3.639756e+01
4.531250e-01,-2.557356e+01,-3.194147e+01,-4.237731e+01,-3.902947e+01,-4.593336e+01,-3.554631e+01
4.687500e-01,-2.895896e+01,-3.624274e+01,-3.418655e+01,-3.322431e+01,-4.034471e+01,-4.111785e+01
4.843750e-01,-3.537018e+01,-2.916786e+01,-2.681175e+01,-3.013669e+01,-3.549442e+01,-4.710626e+01
5.000000e-01,-3.283673e+01,-4.158076e+01,-4.421164e+01,-4.862427e+01,-3.333435e+01,-5.719649e+01
