f,h_0,h_1,h_2,h_3,h_4,h_5
0.000000e+00,-3.604980e+00,-1.356597e+01,-1.144887e+01,-1.346992e+01,-2.140673e+01,-1.721022e+01
1.562500e-02,-4.979966e+00,-1.289044e+01,-1.343207e+01,-1.618321e+01,-1.382759e+01,-3.034900e+01
3.125000e-02,-9.084819e+00,-1.354160e+01,-1.461672e+01,-2.713692e+01,-9.235576e+00,-1.141587e+01
4.687500e-02,-1.048033e+01,-1.563591e+01,-1.469413e+01,-2.274333e+01,-1.003734e+01,-1.275097e+01
6.250000e-02,-3.751400e+00,-1.051081e+01,-1.575524e+01,-1.784881e+01,-1.846394e+01,-2.183533e+01
7.812500e-02,-2.130101e+00,-5.729316e+00,-1.174853e+01,-2.916284e+01,-3.257665e+01,-1.065291e+01
9.375000e-02,-4.717033e+00,-1.665383e+01,-9.548998e+00,-1.716629e+01,-3.082590e+01,-2.433178e+01
1.093750e-01,-5.003456e+00,-6.807024e+00,-2.005252e+01,-6.785450e+00,-7.979557e+00,-1.800039e+01
1.250000e-01,-5.371231e+00,-9.499946e+00,-1.894504e+01,-1.903032e+01,-1.774444e+01,-1.804473e+01
1.406250e-01,-6.484166e+00,-2.901656e+01,-1.273099e+01,-1.242245e+01,-1.512738e+01,-2.083545e+01
1.562500e-01,9.172158e-01,-2.359175e+00,-7.181748e+00,-9.883168e+00,-1.071826e+01,-1.513750e+01
1.718750e-01,-2.449944e+00,-6.177621e+00,-5.737733e+00,-5.536872e+00,-1.690702e+01,-1.534114e+01
1.875000e-01,-2.770720e+00,-2.485459e+00,-1.114622e+01,-1.726113e+01,-1.740835e+01,-1.203594e+01
2.031250e-01,-3.081947e+00,-6.121374e+00,-8.873060e+00,-1.884741e+01,-3.860521e+01,-2.204509e+01
2.187500e-01,-4.202196e-01,-7.739742e-01,-1.568302e+00,-4.442509e+00,-1.122981e+01,-1.663744e+01
2.343750e-01,1.526054e+00,-8.092659e-01,-6.206400e+00,-7.576165e+00,-9.014579e+00,-1.304389e+01
2.500000e-01,-2.254257e+00,-4.189587e+00,-5.090234e+00,-1.010852e+01,-1.134578e+01,-1.741833e+01
2.656250e-01,-1.235489e+01,-1.397924e+01,-1.824466e+01,-2.140262e+01,-2.541941e+01,-3.368833e+01
2.812500e-01,-3.116750e+01,-3.311595e+01,-2.683990e+01,-3.151623e+01,-4.241255e+01,-4.180153e+01
2.968750e-01,-2.884463e+01,-3.147753e+01,-2.792978e+01,-3.302251e+01,-3.655083e+01,-4.188275e+01
3.125000e-01,-2.660802e+01,-4.319863e+01,-3.789922e+01,-3.770443e+01,-3.379084e+01,-4.663705e+01
3.281250e-01,-2.978079e+01,-3.278703e+01,-4.010328e+01,-3.074612e+01,-3.004698e+01,-3.765002e+01
3.437500e-01,-2.690547e+01,-3.171000e+01,-4.350008e+01,-3.320047e+01,-3.297210e+01,-3.825707e+01
3.593750e-01,-2.486530e+01,-2.931588e+01,-3.549786e+01,-2.979666e+01,-3.299110e+01,-3.876900e+01
3.750000e-01,-2.480040e+01,-2.953652e+01,-3.353773e+01,-2.997862e+01,-3.273198e+01,-4.002918e+01
3.906250e-01,-2.515836e+01,-3.180505e+01,-3.664961e+01,-3.409639e+01,-3.802655e+01,-4.119043e+01
4.062500e-01,-2.743148e+01,-4.158156e+01,-4.753088e+01,-3.712995e+01,-3.755179e+01,-4.576543e+01
4.218750e-01,-2.399112e+01,-2.972512e+01,-3.426187e+01,-3.114458e+01,-3.193818e+01,-4.270597e+01
4.375000e-01,-2.619001e+01,-3.410806e+01,-3.444701e+01,-3.312493e+01,-3.152538e+01,-3.403787e+01
4.531250e-01,-2.829154e+01,-3.714020e+01,-4.172529e+01,-3.428847e+01,-3.136411e+01,-3.121022e+01
4.687500e-01,-3.482230e+01,-3.312306e+01,-3.296176e+01,-3.065089e+01,-2.957703e+01,-3.454257e+01
4.843750e-01,-2.963746e+01,-2.668404e+01,-2.623207e+01,-2.893954e+01,-2.652299e+01,-2.951090e+01
5.000000e-01,-5.284066e+01,-4.970173e+01,-3.731003e+01,-6.506018e+01,-4.648710e+01,-4.039770e+01
