f,h_0,h_1,h_2,h_3,h_4,h_5
0.000000e+00,1.989310e+01,-1.503460e+01,3.610679e+00,-2.482891e+01,-1.279283e+01,-3.237812e+01
1.562500e-02,1.983711e+01,-5.703443e+00,3.423896e+00,-1.600830e+01,-1.334927e+01,-2.622449e+01
3.125000e-02,1.967188e+01,-2.844852e-01,2.842289e+00,-1.075867e+01,-1.473359e+01,-2.348449e+01
4.687500e-02,1.950546e+01,3.015315e+00,1.907824e+00,-7.815581e+00,-1.772219e+01,-2.134314e+01
6.250000e-02,1.933436e+01,5.314107e+00,5.154598e-01,-6.207166e+00,-2.263124e+01,-2.082435e+01
7.812500e-02,1.916038e+01,7.064546e+00,-1.460804e+00,-5.130785e+00,-3.124466e+01,-2.174740e+01
9.375000e-02,1.898991e+01,8.469042e+00,-4.571414e+00,-4.782716e+00,-2.108549e+01,-2.412290e+01
1.093750e-01,1.879735e+01,9.611083e+00,-1.005944e+01,-4.960910e+00,-1.618475e+01,-2.890810e+01
1.250000e-01,1.862993e+01,1.059924e+01,-1.783860e+01,-5.920289e+00,-1.374231e+01,-2.976602e+01
1.406250e-01,1.841034e+01,1.140262e+01,-8.016230e+00,-7.939783e+00,-1.259069e+01,-2.541573e+01
1.562500e-01,1.824561e+01,1.215260e+01,-2.356079e+00,-1.185841e+01,-1.252440e+01,-2.177387e+01
1.718750e-01,1.803546e+01,1.275347e+01,1.208924e+00,-2.030088e+01,-1.406062e+01,-2.050970e+01
1.875000e-01,1.781596e+01,1.329852e+01,3.890259e+00,-1.247408e+01,-1.908549e+01,-2.206934e+01
2.031250e-01,1.764669e+01,1.382994e+01,6.002890e+00,-5.231573e+00,-2.132491e+01,-2.752509e+01
2.187500e-01,1.737414e+01,1.419670e+01,7.686005e+00,-8.894710e-01,-1.135168e+01,-2.430918e+01
2.343750e-01,1.614134e+01,1.355138e+01,8.143637e+00,1.305217e+00,-6.565928e+00,-1.598995e+01
2.500000e-01,1.095226e+01,8.935247e+00,4.488941e+00,-1.058173e+00,-7.671375e+00,-1.582680e+01
2.656250e-01,-1.676673e+00,-3.077131e+00,-6.833375e+00,-1.149585e+01,-1.689393e+01,-2.493484e+01
2.812500e-01,-3.421571e+01,-3.638591e+01,-4.119297e+01,-4.758925e+01,-5.206528e+01,-5.400398e+01
2.968750e-01,-3.942682e+01,-4.187721e+01,-4.531072e+01,-5.058494e+01,-5.521111e+01,-5.966191e+01
3.125000e-01,-4.738229e+01,-5.041617e+01,-5.336418e+01,-5.872987e+01,-6.083334e+01,-6.066072e+01
3.281250e-01,-6.838538e+01,-5.942900e+01,-5.965594e+01,-6.219160e+01,-6.106599e+01,-7.428558e+01
3.437500e-01,-6.133907e+01,-5.677203e+01,-5.958311e+01,-6.290825e+01,-6.190938e+01,-7.425085e+01
3.593750e-01,-6.265684e+01,-5.711783e+01,-5.780401e+01,-6.248306e+01,-6.501778e+01,-7.901902e+01
3.750000e-01,-6.697885e+01,-6.184426e+01,-6.218306e+01,-6.852303e+01,-7.030401e+01,-7.814285e+01
3.906250e-01,-6.236890e+01,-6.237381e+01,-6.149789e+01,-6.811740e+01,-6.741582e+01,-7.773406e+01
4.062500e-01,-6.569243e+01,-6.880968e+01,-6.720753e+01,-7.086839e+01,-6.904521e+01,-7.371230e+01
4.218750e-01,-6.205443e+01,-6.850499e+01,-6.854365e+01,-7.960124e+01,-7.272992e+01,-7.323305e+01
4.375000e-01,-6.151461e+01,-7.953034e+01,-6.910589e+01,-7.636402e+01,-7.461691e+01,-7.736551e+01
4.531250e-01,-6.382644e+01,-7.489211e+01,-6.662118e+01,-7.158901e+01,-6.881911e+01,-7.236031e+01
4.687500e-01,-6.465459e+01,-7.519609e+01,-6.866595e+01,-7.969705e+01,-7.341314e+01,-7.274393e+01
4.843750e-01,-6.316571e+01,-7.477437e+01,-6.905866e+01,-8.758660e+01,-7.112216e+01,-7.660315e+01
5.000000e-01,-6.631775e+01,-9.559992e+01,-7.120170e+01,-8.115932e+01,-7.292997e+01,-7.470151e+01
