f,h_0,h_1,h_2,h_3,h_4,h_5
0.000000e+00,1.988815e+01,-8.451820e+00,3.456609e+00,-1.957032e+01,-1.322838e+01,-4.845355e+01
1.562500e-02,1.983644e+01,-4.202700e+00,3.280549e+00,-1.490589e+01,-1.369189e+01,-2.881624e+01
3.125000e-02,1.966816e+01,2.723167e-01,2.702331e+00,-1.062175e+01,-1.515631e+01,-2.459288e+01
4.687500e-02,1.951221e+01,3.307531e+00,1.742130e+00,-7.894128e+00,-1.770196e+01,-2.268623e+01
6.250000e-02,1.932926e+01,5.514766e+00,3.620372e-01,-6.304615e+00,-2.234416e+01,-2.234397e+01
7.812500e-02,1.916680e+01,7.224903e+00,-1.600382e+00,-5.305005e+00,-2.519595e+01,-2.340291e+01
9.375000e-02,1.899339e+01,8.601430e+00,-4.607912e+00,-5.060728e+00,-2.065151e+01,-2.648826e+01
1.093750e-01,1.880300e+01,9.728293e+00,-9.066006e+00,-5.300235e+00,-1.633545e+01,-3.433104e+01
1.250000e-01,1.864509e+01,1.072425e+01,-1.103749e+01,-6.260216e+00,-1.392385e+01,-3.345854e+01
1.406250e-01,1.841764e+01,1.151817e+01,-5.608496e+00,-8.275052e+00,-1.308971e+01,-2.656017e+01
1.562500e-01,1.824823e+01,1.224631e+01,-1.292774e+00,-1.167392e+01,-1.327920e+01,-2.305978e+01
1.718750e-01,1.802922e+01,1.285256e+01,1.956288e+00,-1.333746e+01,-1.450171e+01,-2.205263e+01
1.875000e-01,1.781706e+01,1.338967e+01,4.381754e+00,-8.752226e+00,-1.798171e+01,-2.344338e+01
2.031250e-01,1.762830e+01,1.388728e+01,6.389219e+00,-3.503797e+00,-1.504615e+01,-2.591245e+01
2.187500e-01,1.738200e+01,1.426608e+01,8.008267e+00,8.932345e-02,-8.654660e+00,-1.962241e+01
2.343750e-01,1.601281e+01,1.343900e+01,8.161612e+00,1.636349e+00,-5.465277e+00,-1.502108e+01
2.500000e-01,1.088135e+01,8.847814e+00,4.422454e+00,-9.293625e-01,-6.838201e+00,-1.486715e+01
2.656250e-01,-1.768184e+00,-3.129527e+00,-6.808301e+00,-1.140338e+01,-1.619456e+01,-2.378731e+01
2.812500e-01,-3.733871e+01,-3.643926e+01,-3.779217e+01,-3.936706e+01,-4.241109e+01,-4.830621e+01
2.968750e-01,-4.303147e+01,-4.282966e+01,-4.373286e+01,-4.465900e+01,-4.762097e+01,-5.596899e+01
3.125000e-01,-4.573398e+01,-4.459362e+01,-4.539563e+01,-4.704189e+01,-4.884680e+01,-5.451716e+01
3.281250e-01,-4.632375e+01,-4.568738e+01,-4.707327e+01,-4.811550e+01,-4.954370e+01,-5.470412e+01
3.437500e-01,-4.936680e+01,-4.869139e+01,-5.066552e+01,-5.369696e+01,-5.520663e+01,-5.977051e+01
3.593750e-01,-5.251136e+01,-5.107363e+01,-5.425738e+01,-5.435100e+01,-5.404275e+01,-5.943930e+01
3.750000e-01,-5.238258e+01,-5.276022e+01,-5.407159e+01,-5.572904e+01,-5.736380e+01,-6.045302e+01
3.906250e-01,-5.439982e+01,-5.365860e+01,-5.594332e+01,-5.871227e+01,-5.771289e+01,-6.065621e+01
4.062500e-01,-5.924382e+01,-5.863316e+01,-6.589141e+01,-6.498811e+01,-6.392925e+01,-6.749200e+01
4.218750e-01,-5.810273e+01,-5.895973e+01,-6.388085e+01,-6.805561e+01,-6.589962e+01,-6.516760e+01
4.375000e-01,-6.053025e+01,-6.141417e+01,-6.574016e+01,-6.571652e+01,-6.348286e+01,-6.719321e+01
4.531250e-01,-6.436135e+01,-6.413528e+01,-6.661448e+01,-7.018890e+01,-6.740730e+01,-6.813671e+01
4.687500e-01,-6.471723e+01,-6.456766e+01,-7.727314e+01,-8.349859e+01,-7.675224e+01,-7.353519e+01
4.843750e-01,-6.518429e+01,-6.376437e+01,-7.960786e+01,-7.950742e+01,-9.006734e+01,-7.561867e+01
5.000000e-01,-8.328723e+01,-6.850099e+01,-7.402347e+01,-8.824170e+01,-7.864864e+01,-9.112822e+01
