f,h_0,h_1,h_2,h_3,h_4,h_5
0.000000e+00,1.988679e+01,-1.482462e+01,2.392084e+00,-2.693805e+01,-1.697467e+01,-5.856897e+01
1.562500e-02,1.983575e+01,-5.461382e+00,2.183634e+00,-1.759411e+01,-1.741637e+01,-3.607924e+01
3.125000e-02,1.965583e+01,-4.890993e-02,1.474442e+00,-1.253822e+01,-1.952754e+01,-3.180565e+01
4.687500e-02,1.951303e+01,3.274268e+00,4.323806e-01,-9.731479e+00,-2.267570e+01,-2.923020e+01
6.250000e-02,1.933161e+01,5.555023e+00,-1.339436e+00,-8.155077e+00,-3.076297e+01,-2.904529e+01
7.812500e-02,1.917713e+01,7.321790e+00,-3.949042e+00,-7.434575e+00,-3.031884e+01,-3.166513e+01
9.375000e-02,1.898241e+01,8.715016e+00,-8.297472e+00,-7.483911e+00,-2.198064e+01,-3.451166e+01
1.093750e-01,1.880239e+01,9.868925e+00,-1.589963e+01,-8.456392e+00,-1.953852e+01,-4.708320e+01
1.250000e-01,1.862419e+01,1.084437e+01,-9.747461e+00,-1.055327e+01,-1.788515e+01,-3.504739e+01
1.406250e-01,1.844162e+01,1.168669e+01,-3.515053e+00,-1.473163e+01,-1.887768e+01,-3.120439e+01
1.562500e-01,1.823103e+01,1.238651e+01,3.821548e-01,-1.644239e+01,-2.147557e+01,-3.150809e+01
1.718750e-01,1.805241e+01,1.303308e+01,3.299294e+00,-9.049851e+00,-1.824343e+01,-2.506882e+01
1.875000e-01,1.782428e+01,1.354458e+01,5.399774e+00,-4.229200e+00,-1.290243e+01,-2.134414e+01
2.031250e-01,1.764872e+01,1.409269e+01,7.321880e+00,-3.168685e-01,-7.198122e+00,-1.487691e+01
2.187500e-01,1.730207e+01,1.430189e+01,8.618633e+00,2.128879e+00,-4.543007e+00,-1.285143e+01
2.343750e-01,1.585668e+01,1.331008e+01,8.283334e+00,2.306933e+00,-3.628970e+00,-1.086665e+01
2.500000e-01,1.055377e+01,8.678827e+00,4.374115e+00,-6.526116e-01,-5.745194e+00,-1.301052e+01
2.656250e-01,-2.651162e+00,-4.461308e+00,-8.005464e+00,-1.227891e+01,-1.751825e+01,-2.460973e+01
2.812500e-01,-3.608362e+01,-4.063012e+01,-4.722093e+01,-5.252276e+01,-4.386087e+01,-4.131295e+01
2.968750e-01,-4.116736e+01,-4.647086e+01,-4.718934e+01,-4.546461e+01,-5.390401e+01,-4.980816e+01
3.125000e-01,-4.241957e+01,-4.648491e+01,-4.656536e+01,-5.053145e+01,-7.140560e+01,-5.323362e+01
3.281250e-01,-4.481276e+01,-4.887230e+01,-4.853267e+01,-5.093469e+01,-5.636470e+01,-5.474589e+01
3.437500e-01,-4.636598e+01,-5.105845e+01,-4.596742e+01,-5.081029e+01,-6.587852e+01,-5.966393e+01
3.593750e-01,-4.686265e+01,-5.815042e+01,-4.631595e+01,-4.856712e+01,-5.552862e+01,-5.905311e+01
3.750000e-01,-5.119416e+01,-5.560991e+01,-5.181579e+01,-6.145898e+01,-6.488376e+01,-6.263983e+01
3.906250e-01,-5.300225e+01,-5.608548e+01,-5.764677e+01,-6.288598e+01,-6.425018e+01,-5.780804e+01
4.062500e-01,-5.075323e+01,-5.425116e+01,-5.523127e+01,-6.448367e+01,-6.579371e+01,-6.494271e+01
4.218750e-01,-5.387768e+01,-5.573092e+01,-5.757676e+01,-5.777570e+01,-6.367508e+01,-7.162642e+01
4.375000e-01,-5.625085e+01,-5.879520e+01,-6.761293e+01,-6.322139e+01,-6.400454e+01,-6.563422e+01
4.531250e-01,-5.693552e+01,-5.514050e+01,-6.068337e+01,-6.170104e+01,-5.807273e+01,-6.463277e+01
4.687500e-01,-6.124393e+01,-5.397659e+01,-6.777570e+01,-6.375780e+01,-6.094806e+01,-6.797733e+01
4.843750e-01,-6.726431e+01,-5.913749e+01,-7.325029e+01,-6.604472e+01,-5.745122e+01,-6.056850e+01
5.000000e-01,-1.023877e+02,-8.259087e+01,-6.945638e+01,-5.814495e+01,-6.932952e+01,-7.724846e+01
