f,h_0,h_1,h_2,h_3,h_4,h_5
0.000000e+00,1.959265e+01,1.751606e+00,3.887572e+00,-8.879882e+00,-1.171750e+01,-2.045945e+01
1.562500e-02,1.966872e+01,2.259685e+00,3.847440e+00,-8.235367e+00,-1.189360e+01,-1.990132e+01
3.125000e-02,1.930775e+01,3.661314e+00,3.244458e+00,-7.005903e+00,-1.274704e+01,-2.014226e+01
4.687500e-02,1.904679e+01,5.206141e+00,2.585218e+00,-5.796175e+00,-1.396141e+01,-1.821026e+01
6.250000e-02,1.890404e+01,6.642197e+00,1.611650e+00,-4.851875e+00,-1.465646e+01,-1.756423e+01
7.812500e-02,1.900511e+01,8.028450e+00,3.497724e-01,-4.240139e+00,-1.476421e+01,-1.986586e+01
9.375000e-02,1.851107e+01,9.102561e+00,-7.983121e-01,-3.928585e+00,-1.331832e+01,-1.952300e+01
1.093750e-01,1.850017e+01,1.014859e+01,-1.910251e+00,-3.996090e+00,-1.229481e+01,-2.102917e+01
1.250000e-01,1.843487e+01,1.105223e+01,-1.627157e+00,-4.423687e+00,-1.154791e+01,-1.985355e+01
1.406250e-01,1.823117e+01,1.181391e+01,-2.523683e-01,-4.968734e+00,-1.036360e+01,-1.924609e+01
1.562500e-01,1.791908e+01,1.239323e+01,1.799754e+00,-5.096184e+00,-1.072899e+01,-1.869169e+01
1.718750e-01,1.760738e+01,1.293839e+01,3.866753e+00,-4.396461e+00,-9.267604e+00,-1.708821e+01
1.875000e-01,1.715215e+01,1.339824e+01,5.685021e+00,-2.842188e+00,-9.012019e+00,-1.631549e+01
2.031250e-01,1.698278e+01,1.388089e+01,7.326999e+00,-3.621742e-02,-6.839407e+00,-1.484467e+01
2.187500e-01,1.713078e+01,1.429937e+01,8.651910e+00,2.447366e+00,-4.196948e+00,-1.194174e+01
2.343750e-01,1.563491e+01,1.333436e+01,8.555918e+00,3.335506e+00,-3.190501e+00,-1.140715e+01
2.500000e-01,1.080505e+01,8.909822e+00,4.876030e+00,1.360504e-02,-5.162460e+00,-1.244969e+01
2.656250e-01,-2.189741e+00,-3.557490e+00,-6.926931e+00,-1.071123e+01,-1.534536e+01,-2.254594e+01
2.812500e-01,-3.437593e+01,-4.768665e+01,-4.622791e+01,-4.508894e+01,-4.344616e+01,-4.559724e+01
2.968750e-01,-4.108087e+01,-5.318253e+01,-4.599069e+01,-4.604584e+01,-4.337301e+01,-4.661755e+01
3.125000e-01,-4.308441e+01,-5.190126e+01,-4.625243e+01,-4.570649e+01,-4.687064e+01,-5.155380e+01
3.281250e-01,-4.694598e+01,-4.650080e+01,-4.428533e+01,-4.457509e+01,-4.720475e+01,-5.397649e+01
3.437500e-01,-4.834749e+01,-5.027538e+01,-4.853576e+01,-4.648915e+01,-4.854387e+01,-5.376270e+01
3.593750e-01,-4.795628e+01,-4.914293e+01,-4.788494e+01,-4.823433e+01,-5.013661e+01,-5.500735e+01
3.750000e-01,-6.034157e+01,-5.169401e+01,-4.841480e+01,-4.769294e+01,-5.086984e+01,-5.861561e+01
3.906250e-01,-4.990191e+01,-5.814686e+01,-5.157903e+01,-5.076331e+01,-5.171139e+01,-5.742352e+01
4.062500e-01,-4.926044e+01,-5.819906e+01,-5.513397e+01,-5.116762e+01,-5.346149e+01,-5.876964e+01
4.218750e-01,-5.337991e+01,-5.602969e+01,-5.431218e+01,-5.169728e+01,-5.561818e+01,-6.507792e+01
4.375000e-01,-5.102488e+01,-6.290046e+01,-5.690117e+01,-5.233964e+01,-5.453789e+01,-6.272043e+01
4.531250e-01,-5.413312e+01,-6.491416e+01,-5.885846e+01,-5.133944e+01,-5.359413e+01,-6.432095e+01
4.687500e-01,-5.219823e+01,-7.660211e+01,-6.404218e+01,-5.363830e+01,-5.839117e+01,-6.294479e+01
4.843750e-01,-6.031866e+01,-7.461827e+01,-6.514456e+01,-5.706042e+01,-6.191361e+01,-7.268809e+01
5.000000e-01,-5.262278e+01,-6.988315e+01,-6.910151e+01,-6.331155e+01,-7.579964e+01,-8.563194e+01
