f,h_0,h_1,h_2,h_3,h_4,h_5
0.000000e+00,1.987467e+01,-1.409315e+01,3.638230e+00,-2.424156e+01,-1.267983e+01,-3.120154e+01
1.562500e-02,1.982695e+01,-5.610142e+00,3.434681e+00,-1.591438e+01,-1.329111e+01,-2.671142e+01
3.125000e-02,1.965787e+01,-2.573291e-01,2.837105e+00,-1.072177e+01,-1.485484e+01,-2.311164e+01
4.687500e-02,1.951561e+01,3.014736e+00,1.939438e+00,-7.861465e+00,-1.747948e+01,-2.141940e+01
6.250000e-02,1.933708e+01,5.314087e+00,5.426324e-01,-6.167132e+00,-2.263349e+01,-2.064931e+01
7.812500e-02,1.916013e+01,7.060388e+00,-1.386576e+00,-5.195153e+00,-2.867718e+01,-2.178002e+01
9.375000e-02,1.898597e+01,8.467243e+00,-4.539153e+00,-4.769492e+00,-2.125192e+01,-2.411004e+01
1.093750e-01,1.879994e+01,9.600458e+00,-9.969518e+00,-4.992627e+00,-1.637500e+01,-2.829900e+01
1.250000e-01,1.863187e+01,1.059993e+01,-1.743974e+01,-5.843731e+00,-1.368486e+01,-2.916186e+01
1.406250e-01,1.842101e+01,1.140195e+01,-8.023718e+00,-7.769634e+00,-1.252349e+01,-2.460336e+01
1.562500e-01,1.824757e+01,1.214595e+01,-2.366366e+00,-1.160484e+01,-1.229893e+01,-2.166601e+01
1.718750e-01,1.804013e+01,1.276613e+01,1.183846e+00,-1.967350e+01,-1.387172e+01,-2.057306e+01
1.875000e-01,1.783659e+01,1.331982e+01,3.879254e+00,-1.220257e+01,-1.866705e+01,-2.166353e+01
2.031250e-01,1.760222e+01,1.378858e+01,5.949591e+00,-5.320472e+00,-2.063915e+01,-2.687249e+01
2.187500e-01,1.739787e+01,1.422233e+01,7.709752e+00,-8.889563e-01,-1.154169e+01,-2.420587e+01
2.343750e-01,1.606761e+01,1.350241e+01,8.072774e+00,1.230317e+00,-6.684298e+00,-1.663816e+01
2.500000e-01,1.102384e+01,8.977841e+00,4.423481e+00,-1.109241e+00,-7.628676e+00,-1.632555e+01
2.656250e-01,-1.420624e+00,-2.885943e+00,-6.547844e+00,-1.117151e+01,-1.680670e+01,-2.465034e+01
2.812500e-01,-3.697609e+01,-3.817001e+01,-4.317546e+01,-4.785896e+01,-4.566007e+01,-5.121588e+01
2.968750e-01,-4.455170e+01,-4.654373e+01,-5.162409e+01,-6.078940e+01,-5.575852e+01,-5.680469e+01
3.125000e-01,-4.953985e+01,-5.221095e+01,-5.173917e+01,-5.442440e+01,-6.526232e+01,-6.143360e+01
3.281250e-01,-5.230090e+01,-5.149158e+01,-5.086572e+01,-5.408677e+01,-6.260527e+01,-6.262620e+01
3.437500e-01,-5.041538e+01,-5.368214e+01,-5.247286e+01,-5.505274e+01,-6.524856e+01,-6.922689e+01
3.593750e-01,-5.149921e+01,-5.376209e+01,-5.505288e+01,-5.665862e+01,-6.731499e+01,-6.899324e+01
3.750000e-01,-5.513323e+01,-5.801610e+01,-5.693414e+01,-6.013584e+01,-6.847391e+01,-9.441892e+01
3.906250e-01,-5.660870e+01,-6.213533e+01,-5.927315e+01,-6.276245e+01,-6.784380e+01,-7.166958e+01
4.062500e-01,-6.290104e+01,-7.093731e+01,-6.656709e+01,-7.081102e+01,-7.205711e+01,-7.361838e+01
4.218750e-01,-6.661275e+01,-7.713692e+01,-7.410159e+01,-7.131552e+01,-6.937898e+01,-7.414802e+01
4.375000e-01,-7.124644e+01,-9.037221e+01,-7.318494e+01,-7.472837e+01,-7.474854e+01,-8.277925e+01
4.531250e-01,-6.977858e+01,-7.480464e+01,-7.289969e+01,-6.807386e+01,-6.712588e+01,-7.293888e+01
4.687500e-01,-7.419815e+01,-7.626003e+01,-7.556352e+01,-7.144829e+01,-6.826773e+01,-7.558366e+01
4.843750e-01,-7.334206e+01,-8.130679e+01,-7.516478e+01,-8.162625e+01,-6.922845e+01,-7.752224e+01
5.000000e-01,-8.203924e+01,-8.241604e+01,-7.817546e+01,-9.437255e+01,-7.320863e+01,-7.866794e+01
