f,h_0,h_1,h_2,h_3,h_4,h_5
0.000000e+00,1.984162e+01,-1.774520e+00,3.810869e+00,-1.223519e+01,-1.213482e+01,-2.255976e+01
1.562500e-02,1.981170e+01,-4.519782e-01,3.629943e+00,-1.087207e+01,-1.268905e+01,-2.201767e+01
3.125000e-02,1.965295e+01,1.882804e+00,3.103894e+00,-8.676286e+00,-1.367371e+01,-2.066829e+01
4.687500e-02,1.944514e+01,4.127865e+00,2.237823e+00,-6.791143e+00,-1.557627e+01,-1.919532e+01
6.250000e-02,1.930011e+01,6.005170e+00,1.068243e+00,-5.505505e+00,-1.746782e+01,-1.918979e+01
7.812500e-02,1.913132e+01,7.528263e+00,-5.079576e-01,-4.659361e+00,-1.789523e+01,-1.981945e+01
9.375000e-02,1.889163e+01,8.787842e+00,-2.553077e+00,-4.491820e+00,-1.632166e+01,-2.089863e+01
1.093750e-01,1.874654e+01,9.874519e+00,-4.730492e+00,-4.505856e+00,-1.405703e+01,-2.241117e+01
1.250000e-01,1.856323e+01,1.081030e+01,-5.236739e+00,-5.067097e+00,-1.217201e+01,-2.227210e+01
1.406250e-01,1.843810e+01,1.161720e+01,-2.936537e+00,-6.415695e+00,-1.134406e+01,-2.044105e+01
1.562500e-01,1.815861e+01,1.228158e+01,-3.951476e-02,-7.749310e+00,-1.124894e+01,-1.978556e+01
1.718750e-01,1.796061e+01,1.288401e+01,2.517454e+00,-8.015025e+00,-1.147792e+01,-1.840912e+01
1.875000e-01,1.778910e+01,1.344475e+01,4.814537e+00,-5.711830e+00,-1.249950e+01,-1.833116e+01
2.031250e-01,1.762549e+01,1.395409e+01,6.682284e+00,-2.199602e+00,-1.002232e+01,-1.736566e+01
2.187500e-01,1.735917e+01,1.429409e+01,8.200283e+00,9.422816e-01,-6.585557e+00,-1.542774e+01
2.343750e-01,1.600996e+01,1.360136e+01,8.447324e+00,2.395910e+00,-4.231756e+00,-1.211168e+01
2.500000e-01,1.093225e+01,9.052748e+00,4.639081e+00,-3.611872e-01,-6.114031e+00,-1.344118e+01
2.656250e-01,-2.251904e+00,-3.497423e+00,-6.937997e+00,-1.135040e+01,-1.647932e+01,-2.259983e+01
2.812500e-01,-3.179564e+01,-3.523828e+01,-3.968669e+01,-4.436381e+01,-4.819731e+01,-5.211795e+01
2.968750e-01,-3.458558e+01,-4.031678e+01,-4.505535e+01,-4.911353e+01,-5.244682e+01,-5.284123e+01
3.125000e-01,-4.261790e+01,-5.075505e+01,-5.280428e+01,-5.702597e+01,-5.097314e+01,-5.009998e+01
3.281250e-01,-4.382241e+01,-5.100378e+01,-4.985139e+01,-5.701693e+01,-5.152614e+01,-5.372734e+01
3.437500e-01,-4.350300e+01,-4.953830e+01,-4.866249e+01,-5.133739e+01,-5.006876e+01,-5.330153e+01
3.593750e-01,-5.000475e+01,-5.554807e+01,-5.191713e+01,-5.637982e+01,-5.347744e+01,-5.510448e+01
3.750000e-01,-4.800681e+01,-5.748916e+01,-5.745888e+01,-6.040297e+01,-5.481955e+01,-5.908846e+01
3.906250e-01,-5.033345e+01,-5.597862e+01,-6.023429e+01,-6.034135e+01,-5.629339e+01,-5.681975e+01
4.062500e-01,-5.041040e+01,-5.888803e+01,-5.812424e+01,-6.615754e+01,-6.062659e+01,-5.860592e+01
4.218750e-01,-5.311172e+01,-5.960258e+01,-6.672732e+01,-7.485317e+01,-6.662513e+01,-6.006473e+01
4.375000e-01,-5.219971e+01,-6.107262e+01,-6.367806e+01,-7.073417e+01,-6.396926e+01,-6.242880e+01
4.531250e-01,-5.923077e+01,-6.175872e+01,-6.420395e+01,-7.016950e+01,-6.147804e+01,-6.106558e+01
4.687500e-01,-5.486747e+01,-6.190980e+01,-6.923719e+01,-7.014232e+01,-7.666590e+01,-6.094807e+01
4.843750e-01,-5.773452e+01,-6.529435e+01,-6.447557e+01,-7.189932e+01,-6.820954e+01,-6.099898e+01
5.000000e-01,-6.394192e+01,-6.971678e+01,-7.089696e+01,-7.360300e+01,-6.175729e+01,-5.917036e+01
