f,h_0,h_1,h_2,h_3,h_4,h_5
0.000000e+00,2.245522e+00,-7.324607e+00,-6.472142e+00,-1.076215e+01,-1.208237e+01,-7.093912e+00
1.562500e-02,2.365363e+00,-2.131583e+00,-8.334028e+00,-2.411488e+01,-1.488954e+01,-9.113158e+00
3.125000e-02,2.866263e-01,-1.485465e+01,-1.332342e+01,-9.558870e+00,-8.366297e+00,-1.116363e+01
4.687500e-02,-3.536410e-01,-5.876381e+00,-8.440474e+00,-1.992812e+01,-2.020499e+01,-1.953153e+01
6.250000e-02,1.349122e+00,-2.722942e+00,-1.285666e+01,-8.483395e+00,-1.014055e+01,-2.241175e+01
7.812500e-02,2.498875e+00,-5.332293e+00,-7.509269e+00,-1.560255e+01,-1.800239e+01,-2.511863e+01
9.375000e-02,3.307231e+00,2.276105e-01,-7.898422e+00,-1.161873e+01,-1.441643e+01,-2.325371e+01
1.093750e-01,4.155623e+00,1.049388e-01,-1.377943e+00,-1.015201e+01,-1.168752e+01,-1.404459e+01
1.250000e-01,5.303030e+00,3.850053e+00,-3.452400e-01,-1.570020e+00,-5.453536e+00,-7.086120e+00
1.406250e-01,5.748064e+00,4.108113e+00,1.685001e+00,3.426149e-01,-4.960576e+00,-7.701974e+00
1.562500e-01,7.770979e+00,5.484624e+00,3.099221e+00,2.227976e-01,-5.112798e+00,-1.409319e+01
1.718750e-01,8.295403e+00,6.801594e+00,4.513576e+00,2.297379e+00,-1.788351e+00,-9.803900e+00
1.875000e-01,8.402638e+00,5.613914e+00,3.013365e+00,7.063427e-01,-4.848363e+00,-1.480037e+01
2.031250e-01,9.162583e+00,7.059294e+00,5.147614e+00,1.349883e+00,-2.259724e+00,-7.520076e+00
2.187500e-01,9.853416e+00,7.286630e+00,5.032495e+00,2.919143e+00,-1.018596e+00,-8.233832e+00
2.343750e-01,9.494399e+00,6.175683e+00,3.362794e+00,-1.914901e-01,-2.923968e+00,-1.149874e+01
2.500000e-01,4.449638e+00,5.323704e-01,-2.711744e+00,-5.075671e+00,-9.922590e+00,-1.570315e+01
2.656250e-01,-8.029846e+00,-1.257476e+01,-1.417515e+01,-1.943984e+01,-1.915659e+01,-2.608977e+01
2.812500e-01,-2.332020e+01,-3.977103e+01,-3.229941e+01,-3.197417e+01,-3.194388e+01,-3.128711e+01
2.968750e-01,-2.592572e+01,-3.674536e+01,-4.855730e+01,-3.049556e+01,-3.300364e+01,-3.451930e+01
3.125000e-01,-2.864462e+01,-3.395340e+01,-3.417851e+01,-3.595774e+01,-3.245698e+01,-3.238916e+01
3.281250e-01,-2.850522e+01,-3.633592e+01,-3.394008e+01,-3.771329e+01,-3.419904e+01,-3.594210e+01
3.437500e-01,-2.794613e+01,-3.269305e+01,-3.059957e+01,-3.250054e+01,-3.178341e+01,-3.406521e+01
3.593750e-01,-2.923079e+01,-2.966531e+01,-3.154009e+01,-3.535310e+01,-3.353151e+01,-3.634699e+01
3.750000e-01,-3.045027e+01,-3.339455e+01,-3.529315e+01,-4.625846e+01,-3.557293e+01,-3.726757e+01
3.906250e-01,-3.660465e+01,-3.845793e+01,-3.584733e+01,-3.308659e+01,-3.652274e+01,-3.545487e+01
4.062500e-01,-4.473535e+01,-3.812934e+01,-3.674796e+01,-3.233957e+01,-4.035918e+01,-4.358662e+01
4.218750e-01,-3.529900e+01,-4.540661e+01,-3.681714e+01,-3.453260e+01,-3.940297e+01,-4.377629e+01
4.375000e-01,-4.432510e+01,-4.362520e+01,-3.561863e+01,-3.419003e+01,-3.411555e+01,-3.568054e+01
4.531250e-01,-4.185844e+01,-3.842828e+01,-3.069065e+01,-2.932709e+01,-3.447683e+01,-3.947642e+01
4.687500e-01,-3.378551e+01,-4.076892e+01,-2.885826e+01,-2.757647e+01,-2.926662e+01,-3.679180e+01
4.843750e-01,-2.400031e+01,-3.277919e+01,-2.829332e+01,-2.868079e+01,-3.251345e+01,-3.573377e+01
5.000000e-01,-5.328138e+01,-3.890847e+01,-5.048024e+01,-5.553558e+01,-4.291802e+01,-4.811086e+01
