f,h_0,h_1,h_2,h_3,h_4,h_5
0.000000e+00,1.983374e+01,-2.647114e+00,3.686451e+00,-1.330118e+01,-1.302074e+01,-2.356402e+01
1.562500e-02,1.982013e+01,-1.115762e+00,3.488282e+00,-1.161353e+01,-1.303892e+01,-2.282341e+01
3.125000e-02,1.967119e+01,1.571250e+00,2.944877e+00,-9.104596e+00,-1.416139e+01,-2.159143e+01
4.687500e-02,1.948714e+01,3.982913e+00,2.054278e+00,-7.083038e+00,-1.622739e+01,-2.037807e+01
6.250000e-02,1.931478e+01,5.927253e+00,8.197450e-01,-5.741475e+00,-1.869065e+01,-2.026773e+01
7.812500e-02,1.915046e+01,7.483397e+00,-8.860268e-01,-4.920103e+00,-1.940730e+01,-2.053190e+01
9.375000e-02,1.898866e+01,8.803198e+00,-3.165862e+00,-4.657668e+00,-1.691923e+01,-2.233301e+01
1.093750e-01,1.876010e+01,9.864535e+00,-5.511227e+00,-4.903406e+00,-1.471772e+01,-2.331036e+01
1.250000e-01,1.863101e+01,1.081863e+01,-5.921522e+00,-5.638193e+00,-1.276812e+01,-2.357106e+01
1.406250e-01,1.839995e+01,1.161972e+01,-3.385927e+00,-7.105259e+00,-1.205320e+01,-2.134293e+01
1.562500e-01,1.823023e+01,1.231908e+01,-1.446756e-01,-8.947469e+00,-1.212523e+01,-2.086752e+01
1.718750e-01,1.802668e+01,1.291887e+01,2.536561e+00,-9.109814e+00,-1.252007e+01,-1.934368e+01
1.875000e-01,1.781582e+01,1.345263e+01,4.764893e+00,-6.010535e+00,-1.316430e+01,-2.008899e+01
2.031250e-01,1.759140e+01,1.393482e+01,6.708629e+00,-2.222369e+00,-1.080742e+01,-1.904548e+01
2.187500e-01,1.733659e+01,1.431327e+01,8.256343e+00,9.767614e-01,-6.547741e+00,-1.572481e+01
2.343750e-01,1.600694e+01,1.358488e+01,8.577129e+00,2.408553e+00,-3.746315e+00,-1.240553e+01
2.500000e-01,1.092521e+01,8.903580e+00,4.724510e+00,-3.362895e-01,-6.037163e+00,-1.404810e+01
2.656250e-01,-1.310387e+00,-3.058719e+00,-6.658016e+00,-1.061118e+01,-1.566953e+01,-2.229364e+01
2.812500e-01,-3.837555e+01,-3.705279e+01,-4.103300e+01,-4.799215e+01,-5.054241e+01,-5.587540e+01
2.968750e-01,-4.581094e+01,-4.200221e+01,-4.347612e+01,-4.885815e+01,-5.186231e+01,-5.893488e+01
3.125000e-01,-5.280554e+01,-5.272215e+01,-5.151111e+01,-5.637244e+01,-6.013346e+01,-5.708388e+01
3.281250e-01,-5.287569e+01,-5.727348e+01,-5.396913e+01,-5.744970e+01,-5.955209e+01,-5.602691e+01
3.437500e-01,-5.363683e+01,-5.807716e+01,-6.451334e+01,-5.830819e+01,-6.048580e+01,-5.523669e+01
3.593750e-01,-5.329820e+01,-5.907576e+01,-6.236561e+01,-5.891776e+01,-5.884095e+01,-5.627967e+01
3.750000e-01,-4.990951e+01,-5.874804e+01,-5.945733e+01,-6.202806e+01,-6.362084e+01,-5.800242e+01
3.906250e-01,-5.466588e+01,-7.203749e+01,-6.886858e+01,-6.766218e+01,-7.038357e+01,-6.133627e+01
4.062500e-01,-5.664183e+01,-6.626523e+01,-6.945169e+01,-6.760067e+01,-7.492070e+01,-6.097621e+01
4.218750e-01,-5.545463e+01,-7.823126e+01,-6.636484e+01,-8.128721e+01,-7.092833e+01,-6.202157e+01
4.375000e-01,-5.879167e+01,-6.973089e+01,-6.610232e+01,-7.707613e+01,-6.760825e+01,-6.120464e+01
4.531250e-01,-5.915170e+01,-6.629811e+01,-6.830270e+01,-7.050239e+01,-6.889628e+01,-6.373273e+01
4.687500e-01,-5.808894e+01,-6.863871e+01,-7.282270e+01,-7.742657e+01,-7.196094e+01,-6.194042e+01
4.843750e-01,-5.952906e+01,-6.597961e+01,-6.460977e+01,-7.159055e+01,-7.425756e+01,-6.462362e+01
5.000000e-01,-6.612462e+01,-6.584091e+01,-7.062607e+01,-6.577520e+01,-7.289663e+01,-6.580141e+01
