f,h_0,h_1,h_2,h_3,h_4,h_5
0.000000e+00,1.989227e+01,-1.651722e+01,3.635113e+00,-2.636818e+01,-1.283066e+01,-2.960963e+01
1.562500e-02,1.982793e+01,-5.809111e+00,3.409570e+00,-1.604025e+01,-1.354783e+01,-2.666672e+01
3.125000e-02,1.965970e+01,-2.976935e-01,2.811122e+00,-1.087164e+01,-1.500089e+01,-2.350069e+01
4.687500e-02,1.951805e+01,3.013190e+00,1.881840e+00,-7.986883e+00,-1.755070e+01,-2.145001e+01
6.250000e-02,1.934170e+01,5.307525e+00,5.027827e-01,-6.204095e+00,-2.308349e+01,-2.114207e+01
7.812500e-02,1.917456e+01,7.074166e+00,-1.560272e+00,-5.183404e+00,-3.063359e+01,-2.202654e+01
9.375000e-02,1.898622e+01,8.475431e+00,-4.676139e+00,-4.842976e+00,-2.116604e+01,-2.460409e+01
1.093750e-01,1.879991e+01,9.607320e+00,-1.045837e+01,-5.017202e+00,-1.633649e+01,-2.939094e+01
1.250000e-01,1.863459e+01,1.061371e+01,-1.929277e+01,-5.975104e+00,-1.391143e+01,-2.973198e+01
1.406250e-01,1.843387e+01,1.142164e+01,-8.047286e+00,-7.977130e+00,-1.270774e+01,-2.526540e+01
1.562500e-01,1.825115e+01,1.215261e+01,-2.346050e+00,-1.194658e+01,-1.253273e+01,-2.195590e+01
1.718750e-01,1.804621e+01,1.277860e+01,1.254861e+00,-2.197924e+01,-1.428475e+01,-2.086146e+01
1.875000e-01,1.783996e+01,1.331603e+01,3.884705e+00,-1.256957e+01,-1.922412e+01,-2.210517e+01
2.031250e-01,1.764716e+01,1.383212e+01,6.030524e+00,-5.229189e+00,-2.183387e+01,-2.688309e+01
2.187500e-01,1.738232e+01,1.420280e+01,7.707427e+00,-8.367744e-01,-1.128668e+01,-2.486677e+01
2.343750e-01,1.609831e+01,1.350810e+01,8.116653e+00,1.357035e+00,-6.574714e+00,-1.644954e+01
2.500000e-01,1.101846e+01,8.985449e+00,4.456761e+00,-1.005889e+00,-7.793791e+00,-1.591526e+01
2.656250e-01,-1.630092e+00,-3.222105e+00,-7.003734e+00,-1.154747e+01,-1.681802e+01,-2.468144e+01
2.812500e-01,-3.459026e+01,-3.671748e+01,-3.981659e+01,-4.445333e+01,-5.236270e+01,-5.555497e+01
2.968750e-01,-4.007079e+01,-4.164252e+01,-4.389394e+01,-4.703590e+01,-5.167274e+01,-5.482625e+01
3.125000e-01,-5.049826e+01,-5.518211e+01,-5.978356e+01,-5.850443e+01,-6.214811e+01,-6.069614e+01
3.281250e-01,-6.109377e+01,-8.382849e+01,-6.322573e+01,-6.448730e+01,-6.380148e+01,-6.222659e+01
3.437500e-01,-6.304101e+01,-6.012067e+01,-5.919933e+01,-6.653430e+01,-6.286778e+01,-6.471656e+01
3.593750e-01,-5.829171e+01,-6.111565e+01,-5.985864e+01,-6.679121e+01,-6.407617e+01,-6.712899e+01
3.750000e-01,-6.801316e+01,-7.048087e+01,-6.750398e+01,-6.854577e+01,-7.024484e+01,-6.828916e+01
3.906250e-01,-6.959073e+01,-7.334442e+01,-6.471256e+01,-7.024400e+01,-7.145698e+01,-6.743515e+01
4.062500e-01,-7.370805e+01,-8.107281e+01,-6.634076e+01,-6.807096e+01,-6.672735e+01,-6.658159e+01
4.218750e-01,-6.991995e+01,-6.798340e+01,-6.731284e+01,-6.240276e+01,-7.102183e+01,-6.866525e+01
4.375000e-01,-6.961164e+01,-6.907914e+01,-7.232868e+01,-6.595247e+01,-7.724375e+01,-6.942273e+01
4.531250e-01,-6.988571e+01,-6.832060e+01,-7.057237e+01,-6.496476e+01,-7.889175e+01,-7.135550e+01
4.687500e-01,-7.392850e+01,-7.105561e+01,-7.485689e+01,-6.711176e+01,-7.595417e+01,-7.117996e+01
4.843750e-01,-7.191412e+01,-7.193708e+01,-7.222043e+01,-6.858848e+01,-7.465934e+01,-7.448017e+01
5.000000e-01,-7.199496e+01,-7.816556e+01,-8.494512e+01,-8.732946e+01,-7.539811e+01,-7.167745e+01
