f,h_0,h_1,h_2,h_3,h_4,h_5
0.000000e+00,1.985788e+01,2.476265e+00,-2.334631e+01,-1.397141e+01,-1.019433e+01,-2.014515e+01
1.562500e-02,1.981869e+01,2.884617e+00,-1.475586e+01,-1.205446e+01,-9.838088e+00,-1.932444e+01
3.125000e-02,1.968229e+01,4.330273e+00,-8.855846e+00,-1.085122e+01,-1.026012e+01,-1.754187e+01
4.687500e-02,1.952484e+01,6.064244e+00,-4.978992e+00,-7.395150e+00,-1.029182e+01,-1.612175e+01
6.250000e-02,1.930098e+01,7.317644e+00,-2.356645e+00,-5.418459e+00,-9.478134e+00,-1.491858e+01
7.812500e-02,1.914226e+01,8.699625e+00,2.945960e-01,-2.619049e+00,-7.669853e+00,-1.477805e+01
9.375000e-02,1.888130e+01,9.640762e+00,1.901354e+00,-8.913987e-01,-5.993218e+00,-1.270767e+01
1.093750e-01,1.860937e+01,1.037064e+01,3.260950e+00,9.826784e-01,-3.926105e+00,-1.185356e+01
1.250000e-01,1.837251e+01,1.125901e+01,5.129908e+00,2.553166e+00,-1.363445e+00,-8.841721e+00
1.406250e-01,1.787762e+01,1.120374e+01,5.196501e+00,3.001657e+00,-8.906206e-01,-8.985108e+00
1.562500e-01,1.743507e+01,1.145739e+01,5.458832e+00,3.400650e+00,6.331799e-01,-6.045636e+00
1.718750e-01,1.655814e+01,1.042930e+01,4.722583e+00,2.386293e+00,1.759410e-01,-6.030201e+00
1.875000e-01,1.551912e+01,9.004077e+00,2.168152e+00,-5.733656e-01,-3.929263e+00,-1.204931e+01
2.031250e-01,1.437120e+01,7.872644e+00,-2.201894e-01,-4.130598e+00,-6.991214e+00,-9.303893e+00
2.187500e-01,1.361839e+01,6.553091e+00,-3.933202e+00,-7.882385e+00,-9.879216e+00,-1.312347e+01
2.343750e-01,1.258361e+01,6.721863e+00,-2.659887e+00,-1.089493e+01,-1.426158e+01,-1.989611e+01
2.500000e-01,7.294577e+00,2.326520e+00,-7.700405e+00,-1.553635e+01,-2.237799e+01,-3.114912e+01
2.656250e-01,-5.727159e+00,-1.179550e+01,-2.148822e+01,-4.120391e+01,-3.461778e+01,-5.229679e+01
2.812500e-01,-4.366200e+01,-3.146210e+01,-3.769377e+01,-3.282852e+01,-4.563362e+01,-4.356808e+01
2.968750e-01,-4.067559e+01,-3.342878e+01,-3.632822e+01,-4.110738e+01,-4.140054e+01,-4.326069e+01
3.125000e-01,-3.950395e+01,-3.908487e+01,-4.427962e+01,-5.017071e+01,-4.471062e+01,-4.987248e+01
3.281250e-01,-5.322038e+01,-3.993727e+01,-4.217766e+01,-4.250364e+01,-4.597730e+01,-4.781710e+01
3.437500e-01,-3.930185e+01,-4.335544e+01,-4.987065e+01,-4.722114e+01,-4.960982e+01,-4.538918e+01
3.593750e-01,-5.155003e+01,-4.218858e+01,-4.656500e+01,-5.104364e+01,-4.348576e+01,-4.835023e+01
3.750000e-01,-4.564099e+01,-3.794793e+01,-4.082331e+01,-4.108276e+01,-4.395719e+01,-4.716176e+01
3.906250e-01,-4.222104e+01,-3.805880e+01,-3.903988e+01,-4.377705e+01,-4.992235e+01,-5.104519e+01
4.062500e-01,-4.067019e+01,-3.673195e+01,-3.643003e+01,-4.115979e+01,-4.251935e+01,-4.997070e+01
4.218750e-01,-4.158080e+01,-3.610644e+01,-3.608864e+01,-3.993231e+01,-4.490466e+01,-5.067829e+01
4.375000e-01,-3.916689e+01,-3.579521e+01,-3.545283e+01,-3.881241e+01,-4.206086e+01,-4.598850e+01
4.531250e-01,-4.110981e+01,-3.813717e+01,-3.730327e+01,-4.222600e+01,-4.640566e+01,-5.380474e+01
4.687500e-01,-3.950260e+01,-3.776098e+01,-3.514821e+01,-3.840489e+01,-4.252065e+01,-4.550074e+01
4.843750e-01,-4.085067e+01,-3.892792e+01,-3.771547e+01,-4.137398e+01,-4.754476e+01,-5.000299e+01
5.000000e-01,-4.928037e+01,-4.860300e+01,-4.916441e+01,-5.594536e+01,-5.045269e+01,-5.736389e+01
