f,h_0,h_1,h_2,h_3,h_4,h_5
0.000000e+00,1.986797e+01,-4.885050e-01,3.259135e+00,-1.187882e+01,-1.390635e+01,-2.585888e+01
1.562500e-02,1.977201e+01,5.667173e-01,3.071161e+00,-1.110779e+01,-1.453250e+01,-2.368609e+01
3.125000e-02,1.957362e+01,2.608757e+00,2.401558e+00,-9.172159e+00,-1.516592e+01,-2.388647e+01
4.687500e-02,1.944242e+01,4.584002e+00,1.583716e+00,-7.452543e+00,-1.723443e+01,-2.351187e+01
6.250000e-02,1.928266e+01,6.361451e+00,3.179310e-01,-6.428475e+00,-1.883459e+01,-2.359232e+01
7.812500e-02,1.913141e+01,7.848729e+00,-1.194573e+00,-5.699604e+00,-1.872402e+01,-2.452035e+01
9.375000e-02,1.896341e+01,9.077039e+00,-3.044122e+00,-5.524645e+00,-1.748449e+01,-2.565665e+01
1.093750e-01,1.875131e+01,1.009879e+01,-4.360267e+00,-6.079351e+00,-1.528977e+01,-2.609009e+01
1.250000e-01,1.853613e+01,1.099408e+01,-3.509896e+00,-6.938790e+00,-1.479217e+01,-2.598996e+01
1.406250e-01,1.834041e+01,1.176302e+01,-1.192533e+00,-8.111727e+00,-1.368167e+01,-2.460712e+01
1.562500e-01,1.821968e+01,1.248908e+01,1.507962e+00,-8.266192e+00,-1.458165e+01,-2.565312e+01
1.718750e-01,1.798496e+01,1.306650e+01,3.797586e+00,-6.054519e+00,-1.421889e+01,-2.341236e+01
1.875000e-01,1.776559e+01,1.360033e+01,5.825145e+00,-2.979792e+00,-1.151670e+01,-2.144292e+01
2.031250e-01,1.750351e+01,1.394343e+01,7.316233e+00,-5.112535e-02,-7.266658e+00,-1.519180e+01
2.187500e-01,1.722042e+01,1.420103e+01,8.590643e+00,2.042003e+00,-4.364708e+00,-1.314801e+01
2.343750e-01,1.608426e+01,1.349670e+01,8.839330e+00,3.148366e+00,-2.253801e+00,-9.508087e+00
2.500000e-01,1.068710e+01,8.775457e+00,4.757977e+00,2.556472e-02,-5.064756e+00,-1.113627e+01
2.656250e-01,-1.797203e+00,-3.594776e+00,-7.215646e+00,-1.143146e+01,-1.614273e+01,-2.412504e+01
2.812500e-01,-3.613063e+01,-3.957965e+01,-4.382794e+01,-4.629181e+01,-4.590369e+01,-4.254761e+01
2.968750e-01,-3.661814e+01,-3.959243e+01,-4.259513e+01,-4.335139e+01,-5.250271e+01,-4.913516e+01
3.125000e-01,-4.599707e+01,-5.204911e+01,-4.833265e+01,-5.287453e+01,-5.292690e+01,-5.481001e+01
3.281250e-01,-5.285307e+01,-6.387683e+01,-4.728427e+01,-5.406025e+01,-4.911701e+01,-5.010121e+01
3.437500e-01,-4.664677e+01,-5.410962e+01,-5.243706e+01,-5.487183e+01,-5.710586e+01,-5.960821e+01
3.593750e-01,-5.025583e+01,-5.374332e+01,-5.688250e+01,-5.380696e+01,-5.697674e+01,-6.032937e+01
3.750000e-01,-4.920256e+01,-5.332840e+01,-5.560174e+01,-5.442055e+01,-6.180784e+01,-6.358191e+01
3.906250e-01,-5.375898e+01,-5.149034e+01,-5.160912e+01,-5.526740e+01,-6.346219e+01,-5.941607e+01
4.062500e-01,-4.878258e+01,-5.349310e+01,-5.575959e+01,-5.391829e+01,-6.621594e+01,-6.089585e+01
4.218750e-01,-5.475780e+01,-5.431246e+01,-5.652255e+01,-5.612313e+01,-6.223193e+01,-6.176532e+01
4.375000e-01,-5.061767e+01,-5.639684e+01,-5.802292e+01,-6.115697e+01,-6.175355e+01,-6.077515e+01
4.531250e-01,-4.947736e+01,-5.543971e+01,-5.990967e+01,-5.591992e+01,-6.178760e+01,-6.417080e+01
4.687500e-01,-5.033771e+01,-5.649947e+01,-6.251926e+01,-6.155769e+01,-6.342197e+01,-6.705995e+01
4.843750e-01,-5.032516e+01,-5.737225e+01,-6.013182e+01,-6.380805e+01,-7.073092e+01,-6.345801e+01
5.000000e-01,-5.055887e+01,-5.599199e+01,-7.018525e+01,-7.381237e+01,-7.120122e+01,-6.197698e+01
