f,h_0,h_1,h_2,h_3,h_4,h_5
0.000000e+00,1.988187e+01,-6.666796e+00,3.620394e+00,-1.693483e+01,-1.273917e+01,-2.630645e+01
1.562500e-02,1.982723e+01,-3.516015e+00,3.469183e+00,-1.370440e+01,-1.298931e+01,-2.422240e+01
3.125000e-02,1.967079e+01,4.607504e-01,2.911438e+00,-1.003886e+01,-1.451576e+01,-2.187219e+01
4.687500e-02,1.950183e+01,3.374692e+00,2.001701e+00,-7.500127e+00,-1.721234e+01,-2.064129e+01
6.250000e-02,1.933560e+01,5.525542e+00,6.760402e-01,-5.949855e+00,-2.054651e+01,-2.029451e+01
7.812500e-02,1.913776e+01,7.183857e+00,-1.217904e+00,-5.063712e+00,-2.249396e+01,-2.104961e+01
9.375000e-02,1.898412e+01,8.593468e+00,-4.002608e+00,-4.608617e+00,-1.868288e+01,-2.355460e+01
1.093750e-01,1.877880e+01,9.681470e+00,-7.791409e+00,-4.815857e+00,-1.577001e+01,-2.619593e+01
1.250000e-01,1.862398e+01,1.067437e+01,-1.022670e+01,-5.773092e+00,-1.343406e+01,-2.533459e+01
1.406250e-01,1.840922e+01,1.146563e+01,-5.974138e+00,-7.345494e+00,-1.204668e+01,-2.308262e+01
1.562500e-01,1.823989e+01,1.220362e+01,-1.523230e+00,-1.045144e+01,-1.218985e+01,-2.091147e+01
1.718750e-01,1.803727e+01,1.282076e+01,1.657738e+00,-1.311529e+01,-1.308644e+01,-1.967530e+01
1.875000e-01,1.783026e+01,1.336620e+01,4.199134e+00,-9.405847e+00,-1.595055e+01,-2.023741e+01
2.031250e-01,1.762730e+01,1.382530e+01,6.159611e+00,-4.267895e+00,-1.490127e+01,-2.213088e+01
2.187500e-01,1.738203e+01,1.424911e+01,7.886257e+00,-2.493555e-01,-9.479588e+00,-1.935850e+01
2.343750e-01,1.603713e+01,1.355324e+01,8.252910e+00,1.864754e+00,-5.544095e+00,-1.486262e+01
2.500000e-01,1.097658e+01,9.038248e+00,4.631365e+00,-7.690176e-01,-6.685422e+00,-1.475341e+01
2.656250e-01,-1.339332e+00,-2.729185e+00,-6.279433e+00,-1.070451e+01,-1.603503e+01,-2.379766e+01
2.812500e-01,-3.647663e+01,-4.387264e+01,-4.638426e+01,-5.218704e+01,-4.628934e+01,-5.533270e+01
2.968750e-01,-4.596069e+01,-4.876776e+01,-5.491089e+01,-5.382283e+01,-5.325679e+01,-6.341424e+01
3.125000e-01,-5.372855e+01,-5.139528e+01,-5.537864e+01,-5.396497e+01,-5.332451e+01,-7.715206e+01
3.281250e-01,-4.872844e+01,-4.504024e+01,-4.923216e+01,-5.041428e+01,-5.343073e+01,-7.635486e+01
3.437500e-01,-4.885636e+01,-4.732915e+01,-5.109936e+01,-5.230723e+01,-5.500848e+01,-6.840016e+01
3.593750e-01,-4.783863e+01,-4.659265e+01,-4.921384e+01,-5.075918e+01,-5.244608e+01,-6.558174e+01
3.750000e-01,-5.250870e+01,-5.038366e+01,-5.415011e+01,-5.457372e+01,-5.590290e+01,-8.252647e+01
3.906250e-01,-5.711106e+01,-5.312860e+01,-5.934400e+01,-6.011473e+01,-6.186382e+01,-6.854292e+01
4.062500e-01,-5.677933e+01,-5.375079e+01,-5.679540e+01,-5.916662e+01,-5.908067e+01,-6.752693e+01
4.218750e-01,-5.987279e+01,-5.558909e+01,-5.951370e+01,-6.070844e+01,-5.817930e+01,-7.294619e+01
4.375000e-01,-6.912567e+01,-5.788558e+01,-6.439604e+01,-6.493387e+01,-6.269191e+01,-6.958244e+01
4.531250e-01,-7.409032e+01,-5.980274e+01,-6.498773e+01,-6.724231e+01,-6.251044e+01,-7.765387e+01
4.687500e-01,-6.553130e+01,-6.025790e+01,-6.463980e+01,-6.791707e+01,-6.088185e+01,-7.257579e+01
4.843750e-01,-7.482050e+01,-5.940569e+01,-6.247944e+01,-6.908941e+01,-6.302628e+01,-6.824532e+01
5.000000e-01,-7.668990e+01,-6.456911e+01,-6.735921e+01,-7.093191e+01,-7.082871e+01,-6.967464e+01
