f,h_0,h_1,h_2,h_3,h_4,h_5
0.000000e+00,1.973324e+01,1.210665e+00,3.929440e+00,-9.648864e+00,-1.188818e+01,-2.138196e+01
1.562500e-02,1.960326e+01,1.962882e+00,3.629909e+00,-8.725679e+00,-1.271221e+01,-2.096542e+01
3.125000e-02,1.936224e+01,3.436998e+00,3.071795e+00,-7.508806e+00,-1.366523e+01,-2.002824e+01
4.687500e-02,1.928736e+01,5.113025e+00,2.404416e+00,-6.001963e+00,-1.479141e+01,-1.937558e+01
6.250000e-02,1.914568e+01,6.630110e+00,1.380100e+00,-5.191454e+00,-1.529778e+01,-1.991989e+01
7.812500e-02,1.889691e+01,7.956455e+00,1.075372e-01,-4.512521e+00,-1.643776e+01,-1.914069e+01
9.375000e-02,1.861468e+01,9.111810e+00,-1.391874e+00,-4.312294e+00,-1.496607e+01,-2.056758e+01
1.093750e-01,1.855368e+01,1.016729e+01,-2.353202e+00,-4.373178e+00,-1.288727e+01,-2.136573e+01
1.250000e-01,1.819838e+01,1.099105e+01,-2.074140e+00,-5.098645e+00,-1.230906e+01,-2.098788e+01
1.406250e-01,1.820256e+01,1.177435e+01,-5.815510e-01,-5.302634e+00,-1.090843e+01,-1.920103e+01
1.562500e-01,1.789516e+01,1.240660e+01,1.729094e+00,-5.897590e+00,-1.136013e+01,-1.993972e+01
1.718750e-01,1.797231e+01,1.305820e+01,3.792791e+00,-4.958076e+00,-1.037956e+01,-1.769411e+01
1.875000e-01,1.763010e+01,1.360081e+01,5.804707e+00,-2.488571e+00,-9.745830e+00,-1.782042e+01
2.031250e-01,1.742269e+01,1.396127e+01,7.188446e+00,-2.543512e-01,-7.175896e+00,-1.502434e+01
2.187500e-01,1.696365e+01,1.427619e+01,8.645930e+00,2.432078e+00,-4.337848e+00,-1.227281e+01
2.343750e-01,1.562988e+01,1.341770e+01,8.788733e+00,3.355180e+00,-2.783984e+00,-1.052925e+01
2.500000e-01,1.047790e+01,8.513847e+00,4.558302e+00,-2.101129e-01,-5.372647e+00,-1.114592e+01
2.656250e-01,-2.430544e+00,-3.625958e+00,-6.760254e+00,-1.082080e+01,-1.479021e+01,-2.088641e+01
2.812500e-01,-2.692461e+01,-3.420814e+01,-4.103779e+01,-4.709133e+01,-4.427517e+01,-4.566726e+01
2.968750e-01,-3.021340e+01,-3.854837e+01,-4.976224e+01,-5.213223e+01,-4.810233e+01,-4.873280e+01
3.125000e-01,-3.741642e+01,-4.715578e+01,-4.936402e+01,-4.968509e+01,-4.572978e+01,-5.074732e+01
3.281250e-01,-3.748496e+01,-5.311429e+01,-5.982523e+01,-5.417034e+01,-4.841877e+01,-5.231564e+01
3.437500e-01,-4.021304e+01,-5.245699e+01,-4.763295e+01,-4.977470e+01,-4.649591e+01,-5.164927e+01
3.593750e-01,-3.824694e+01,-5.001928e+01,-5.509768e+01,-5.457057e+01,-5.259165e+01,-5.427349e+01
3.750000e-01,-4.210433e+01,-5.090566e+01,-5.201865e+01,-5.106603e+01,-4.938075e+01,-5.281037e+01
3.906250e-01,-4.742899e+01,-5.872634e+01,-5.232564e+01,-5.569961e+01,-5.196403e+01,-5.395795e+01
4.062500e-01,-4.292249e+01,-5.366482e+01,-5.221021e+01,-5.495885e+01,-5.227123e+01,-5.677373e+01
4.218750e-01,-4.590210e+01,-5.312013e+01,-5.283544e+01,-5.661025e+01,-5.112764e+01,-5.669621e+01
4.375000e-01,-4.882087e+01,-5.674656e+01,-5.739900e+01,-5.771323e+01,-5.193356e+01,-5.870960e+01
4.531250e-01,-4.843508e+01,-5.542563e+01,-5.525975e+01,-5.633591e+01,-5.227323e+01,-6.114203e+01
4.687500e-01,-4.866564e+01,-5.471612e+01,-5.678972e+01,-5.688551e+01,-5.443401e+01,-6.453178e+01
4.843750e-01,-5.623979e+01,-5.295805e+01,-5.462949e+01,-5.858198e+01,-5.248989e+01,-5.838057e+01
5.000000e-01,-5.739893e+01,-5.648703e+01,-6.564570e+01,-6.271922e+01,-5.292089e+01,-7.101451e+01
