f,h_0,h_1,h_2,h_3,h_4,h_5
0.000000e+00,-1.012382e+00,-7.693004e+00,-2.453263e+01,-1.153945e+01,-8.340746e+00,-3.092983e+01
1.562500e-02,-6.979000e-01,-2.218200e+01,-8.240261e+00,-1.424857e+01,-1.174535e+01,-1.450034e+01
3.125000e-02,-1.405777e+00,-1.034116e+01,-7.161035e+00,-4.957271e+00,-2.924393e+00,-8.359831e+00
4.687500e-02,-3.307218e-02,-1.894389e+00,-9.192711e+00,-8.144920e+00,-9.583415e+00,-9.614674e+00
6.250000e-02,1.707848e+00,-1.480473e+00,-7.589462e+00,-4.808441e+00,-6.711857e+00,-1.460522e+01
7.812500e-02,1.388931e+00,1.941291e+00,-6.581659e-01,-4.882501e+00,-1.057379e+01,-1.082921e+01
9.375000e-02,4.108403e+00,7.416577e-01,-1.219738e+01,-3.543113e+00,-7.756476e+00,-1.514040e+01
1.093750e-01,4.257907e+00,2.555915e-01,-5.543779e+00,-7.556674e+00,-1.551657e+01,-1.899222e+01
1.250000e-01,5.447913e+00,1.837163e+00,-3.180419e+00,-4.834359e+00,-1.127610e+01,-5.305014e+00
1.406250e-01,6.383679e+00,3.929015e+00,1.474389e-01,-1.674237e+00,-4.836267e+00,-7.410043e+00
1.562500e-01,6.857156e+00,3.888639e+00,-1.669081e-01,-2.945016e+00,-5.588822e+00,-1.257339e+01
1.718750e-01,8.373246e+00,5.989523e+00,4.995508e+00,2.364806e+00,-1.366685e+00,-7.483935e+00
1.875000e-01,8.539151e+00,6.391383e+00,5.101001e+00,3.032135e+00,-1.499341e+00,-1.044318e+01
2.031250e-01,9.604711e+00,7.182541e+00,4.851252e+00,2.083260e+00,-1.492203e+00,-8.400821e+00
2.187500e-01,1.005696e+01,7.674190e+00,5.038631e+00,1.670862e+00,-3.326215e+00,-1.022364e+01
2.343750e-01,9.562259e+00,6.596739e+00,3.891129e+00,1.024747e+00,-3.194413e+00,-8.923666e+00
2.500000e-01,3.875877e+00,2.483504e-01,-2.616023e+00,-7.346379e+00,-1.203255e+01,-1.813828e+01
2.656250e-01,-7.724880e+00,-1.237005e+01,-1.487028e+01,-1.631444e+01,-1.886762e+01,-2.709585e+01
2.812500e-01,-4.366817e+01,-3.136768e+01,-2.892433e+01,-2.786660e+01,-2.526216e+01,-3.627965e+01
2.968750e-01,-3.366940e+01,-3.340306e+01,-3.161127e+01,-3.030391e+01,-2.814885e+01,-3.566208e+01
3.125000e-01,-3.507567e+01,-3.633767e+01,-3.424619e+01,-3.113355e+01,-3.006152e+01,-3.540636e+01
3.281250e-01,-3.875103e+01,-3.446236e+01,-3.291587e+01,-3.163696e+01,-3.049009e+01,-3.798768e+01
3.437500e-01,-3.071057e+01,-3.777016e+01,-3.581519e+01,-3.231654e+01,-3.000889e+01,-3.343763e+01
3.593750e-01,-3.102061e+01,-3.789828e+01,-3.582643e+01,-3.541258e+01,-3.341117e+01,-3.856584e+01
3.750000e-01,-3.645103e+01,-3.477716e+01,-3.348999e+01,-3.145353e+01,-3.278185e+01,-4.023816e+01
3.906250e-01,-3.222927e+01,-3.593351e+01,-3.600490e+01,-3.445385e+01,-4.048516e+01,-3.887318e+01
4.062500e-01,-3.482621e+01,-3.395661e+01,-3.634052e+01,-3.424471e+01,-3.788823e+01,-3.917673e+01
4.218750e-01,-3.816129e+01,-3.409270e+01,-3.306272e+01,-3.232765e+01,-4.950683e+01,-4.098767e+01
4.375000e-01,-4.373158e+01,-3.500800e+01,-3.351312e+01,-3.024397e+01,-3.844230e+01,-4.042438e+01
4.531250e-01,-3.289650e+01,-3.230837e+01,-3.567173e+01,-3.358213e+01,-4.286296e+01,-3.957407e+01
4.687500e-01,-3.304342e+01,-3.668704e+01,-4.618613e+01,-3.513610e+01,-4.575328e+01,-3.626564e+01
4.843750e-01,-2.598857e+01,-2.820908e+01,-3.974494e+01,-3.672691e+01,-3.537482e+01,-3.611719e+01
5.000000e-01,-4.927896e+01,-4.640160e+01,-3.597422e+01,-4.633855e+01,-4.053683e+01,-4.654007e+01
