f,h_0,h_1,h_2,h_3,h_4,h_5
0.000000e+00,1.988582e+01,-4.243884e+01,3.670139e+00,-4.584958e+01,-1.284757e+01,-3.502383e+01
1.562500e-02,1.983815e+01,-6.313396e+00,3.458410e+00,-1.686004e+01,-1.331819e+01,-2.812029e+01
3.125000e-02,1.967154e+01,-4.563262e-01,2.845470e+00,-1.096685e+01,-1.490340e+01,-2.395937e+01
4.687500e-02,1.951193e+01,2.919012e+00,1.943243e+00,-7.969308e+00,-1.752498e+01,-2.159622e+01
6.250000e-02,1.934166e+01,5.238835e+00,5.684010e-01,-6.167150e+00,-2.350368e+01,-2.100833e+01
7.812500e-02,1.916653e+01,7.013207e+00,-1.438301e+00,-5.132772e+00,-5.162283e+01,-2.169408e+01
9.375000e-02,1.898953e+01,8.421696e+00,-4.555592e+00,-4.737463e+00,-2.182183e+01,-2.483013e+01
1.093750e-01,1.878787e+01,9.552085e+00,-1.032826e+01,-4.999307e+00,-1.674999e+01,-2.983693e+01
1.250000e-01,1.862350e+01,1.054873e+01,-3.966506e+01,-5.821061e+00,-1.385991e+01,-3.376035e+01
1.406250e-01,1.842937e+01,1.137628e+01,-8.848086e+00,-7.776740e+00,-1.242436e+01,-2.567299e+01
1.562500e-01,1.824663e+01,1.210962e+01,-2.764296e+00,-1.163191e+01,-1.234671e+01,-2.222857e+01
1.718750e-01,1.804068e+01,1.273917e+01,1.000666e+00,-2.446410e+01,-1.396188e+01,-2.078587e+01
1.875000e-01,1.785053e+01,1.328566e+01,3.684851e+00,-1.432158e+01,-1.866035e+01,-2.141693e+01
2.031250e-01,1.761102e+01,1.376075e+01,5.845386e+00,-5.832094e+00,-2.889277e+01,-2.827296e+01
2.187500e-01,1.735846e+01,1.414323e+01,7.544552e+00,-1.316006e+00,-1.271338e+01,-2.902298e+01
2.343750e-01,1.611294e+01,1.350794e+01,8.005350e+00,1.064433e+00,-7.141554e+00,-1.785121e+01
2.500000e-01,1.105023e+01,9.027924e+00,4.477617e+00,-1.248633e+00,-7.709731e+00,-1.656072e+01
2.656250e-01,-1.533296e+00,-3.197561e+00,-7.013135e+00,-1.179488e+01,-1.748639e+01,-2.566067e+01
2.812500e-01,-3.506968e+01,-3.495312e+01,-3.860484e+01,-4.202266e+01,-4.498283e+01,-4.969281e+01
2.968750e-01,-4.241079e+01,-4.174348e+01,-4.492801e+01,-4.825773e+01,-5.028080e+01,-5.607880e+01
3.125000e-01,-5.699121e+01,-5.341400e+01,-5.860689e+01,-6.166268e+01,-6.128138e+01,-6.366062e+01
3.281250e-01,-5.490848e+01,-6.207163e+01,-5.971962e+01,-6.252465e+01,-7.623982e+01,-7.083195e+01
3.437500e-01,-5.323281e+01,-5.664177e+01,-5.630905e+01,-5.708199e+01,-6.279226e+01,-7.133231e+01
3.593750e-01,-5.544937e+01,-5.819288e+01,-5.675634e+01,-5.833098e+01,-6.535947e+01,-7.131177e+01
3.750000e-01,-5.615949e+01,-5.976174e+01,-5.876448e+01,-6.041504e+01,-6.543326e+01,-6.848865e+01
3.906250e-01,-5.939640e+01,-6.888949e+01,-6.241072e+01,-6.129808e+01,-6.963048e+01,-8.388758e+01
4.062500e-01,-6.689046e+01,-7.260262e+01,-6.571456e+01,-6.382610e+01,-7.124776e+01,-7.797728e+01
4.218750e-01,-6.605488e+01,-8.342364e+01,-6.749749e+01,-6.591973e+01,-7.029879e+01,-8.993044e+01
4.375000e-01,-7.259961e+01,-8.104890e+01,-6.788464e+01,-6.608925e+01,-7.351823e+01,-7.629167e+01
4.531250e-01,-7.272683e+01,-7.690350e+01,-6.831699e+01,-6.680846e+01,-8.015299e+01,-7.996535e+01
4.687500e-01,-7.621359e+01,-7.482134e+01,-7.041561e+01,-6.686310e+01,-8.036595e+01,-8.935961e+01
4.843750e-01,-8.952132e+01,-7.711259e+01,-7.086282e+01,-6.642314e+01,-7.343534e+01,-8.165637e+01
5.000000e-01,-8.052994e+01,-6.877469e+01,-7.402896e+01,-6.323950e+01,-7.267972e+01,-9.646579e+01
