f,h_0,h_1,h_2,h_3,h_4,h_5
0.000000e+00,1.990298e+01,-2.226587e+01,9.426230e-01,-3.717591e+01,-2.356405e+01,-4.266615e+01
1.562500e-02,1.982031e+01,-5.822454e+00,7.571240e-01,-2.039885e+01,-2.467229e+01,-4.902957e+01
3.125000e-02,1.968817e+01,2.595012e-02,-1.312261e-01,-1.538729e+01,-2.916718e+01,-5.574012e+01
4.687500e-02,1.949742e+01,3.309260e+00,-1.401465e+00,-1.242371e+01,-3.343605e+01,-4.303493e+01
6.250000e-02,1.934780e+01,5.658139e+00,-3.613627e+00,-1.122583e+01,-3.719488e+01,-3.908038e+01
7.812500e-02,1.914951e+01,7.403129e+00,-7.175213e+00,-1.084082e+01,-2.843005e+01,-3.553256e+01
9.375000e-02,1.900842e+01,8.857356e+00,-1.502502e+01,-1.167323e+01,-2.574612e+01,-3.520902e+01
1.093750e-01,1.877546e+01,9.940163e+00,-1.503208e+01,-1.420836e+01,-2.597508e+01,-3.601976e+01
1.250000e-01,1.864288e+01,1.097375e+01,-5.820825e+00,-1.826416e+01,-2.607012e+01,-3.917675e+01
1.406250e-01,1.841208e+01,1.176416e+01,-1.326360e+00,-1.542338e+01,-2.093896e+01,-3.056698e+01
1.562500e-01,1.825413e+01,1.250574e+01,2.022172e+00,-8.679484e+00,-1.481975e+01,-2.118030e+01
1.718750e-01,1.799225e+01,1.306069e+01,4.281076e+00,-4.367284e+00,-1.009245e+01,-1.680559e+01
1.875000e-01,1.778159e+01,1.359649e+01,6.426054e+00,-4.720781e-01,-6.289444e+00,-1.249317e+01
2.031250e-01,1.748900e+01,1.382846e+01,7.303355e+00,1.100729e+00,-4.434262e+00,-1.068970e+01
2.187500e-01,1.705248e+01,1.384851e+01,8.436360e+00,3.058612e+00,-2.579990e+00,-8.632740e+00
2.343750e-01,1.559255e+01,1.295844e+01,8.057869e+00,2.746484e+00,-3.115642e+00,-9.813051e+00
2.500000e-01,9.404173e+00,6.995322e+00,2.154226e+00,-3.047062e+00,-8.396054e+00,-1.667685e+01
2.656250e-01,-3.394629e+00,-5.690566e+00,-9.852700e+00,-1.416984e+01,-1.892625e+01,-2.754743e+01
2.812500e-01,-3.099936e+01,-3.092175e+01,-3.450372e+01,-3.868749e+01,-4.154915e+01,-4.590129e+01
2.968750e-01,-4.059772e+01,-4.143908e+01,-5.291231e+01,-4.829814e+01,-5.333971e+01,-5.049701e+01
3.125000e-01,-4.175905e+01,-4.201052e+01,-4.551594e+01,-4.254048e+01,-4.955508e+01,-4.884789e+01
3.281250e-01,-4.064914e+01,-4.207710e+01,-4.597723e+01,-4.657636e+01,-4.702930e+01,-5.395535e+01
3.437500e-01,-4.499896e+01,-5.588853e+01,-6.997063e+01,-4.897074e+01,-5.061679e+01,-5.573139e+01
3.593750e-01,-4.485966e+01,-5.628936e+01,-6.208765e+01,-5.441620e+01,-5.022836e+01,-5.687477e+01
3.750000e-01,-4.725848e+01,-6.553173e+01,-6.040498e+01,-5.519143e+01,-5.476424e+01,-7.427994e+01
3.906250e-01,-4.911856e+01,-5.978947e+01,-6.527640e+01,-5.719330e+01,-5.524890e+01,-7.244729e+01
4.062500e-01,-5.262940e+01,-5.747283e+01,-5.664716e+01,-7.482740e+01,-5.324614e+01,-7.826807e+01
4.218750e-01,-4.991568e+01,-7.131755e+01,-7.087385e+01,-5.778299e+01,-5.766148e+01,-6.831759e+01
4.375000e-01,-5.096557e+01,-7.781375e+01,-6.105330e+01,-8.274638e+01,-6.046923e+01,-6.821880e+01
4.531250e-01,-5.233791e+01,-6.012875e+01,-6.715205e+01,-7.790409e+01,-6.357720e+01,-6.552746e+01
4.687500e-01,-5.027006e+01,-5.760165e+01,-5.808829e+01,-5.925915e+01,-7.247857e+01,-7.378554e+01
4.843750e-01,-5.177553e+01,-6.622981e+01,-6.972914e+01,-6.885444e+01,-6.459212e+01,-6.066935e+01
5.000000e-01,-5.305460e+01,-5.955041e+01,-5.663593e+01,-6.614740e+01,-5.403645e+01,-6.230637e+01
