f,h_0,h_1,h_2,h_3,h_4,h_5
0.000000e+00,-6.724631e+00,-1.580375e+01,-2.002601e+01,-1.058533e+01,-1.456175e+01,-2.785719e+01
1.562500e-02,-8.930989e+00,-1.550925e+01,-1.623433e+01,-2.328333e+01,-1.489802e+01,-1.593134e+01
3.125000e-02,-1.528654e+01,-1.426454e+01,-1.245141e+01,-1.309379e+01,-1.807053e+01,-2.083081e+01
4.687500e-02,-1.257121e+01,-1.582591e+01,-1.967707e+01,-1.630324e+01,-1.332873e+01,-1.575800e+01
6.250000e-02,-1.285287e+01,-1.267097e+01,-2.506276e+01,-1.887490e+01,-1.552219e+01,-1.216448e+01
7.812500e-02,-1.393267e+01,-1.107603e+01,-1.846752e+01,-2.313827e+01,-1.973362e+01,-2.568771e+01
9.375000e-02,-2.163963e+01,-1.412486e+01,-1.774169e+01,-2.187782e+01,-1.899896e+01,-1.908253e+01
1.093750e-01,-1.003553e+01,-2.005812e+01,-1.079982e+01,-1.247179e+01,-1.887297e+01,-2.213190e+01
1.250000e-01,-6.268713e+00,-1.958803e+01,-1.851193e+01,-9.953328e+00,-1.612191e+01,-1.330446e+01
1.406250e-01,-1.852382e+01,-1.550591e+01,-1.245824e+01,-1.714870e+01,-1.364007e+01,-1.496349e+01
1.562500e-01,-6.986849e+00,-6.492193e+00,-1.717261e+01,-1.959722e+01,-1.698467e+01,-1.566478e+01
1.718750e-01,-4.964493e+00,-1.618825e+01,-1.105805e+01,-1.447266e+01,-1.592441e+01,-1.628891e+01
1.875000e-01,-7.450331e+00,-1.285917e+01,-2.360216e+01,-1.822740e+01,-1.483095e+01,-1.567321e+01
2.031250e-01,-4.907649e+00,-7.533838e+00,-1.031875e+01,-2.460599e+01,-1.855457e+01,-1.546917e+01
2.187500e-01,-6.881719e+00,-1.272398e+01,-1.914312e+01,-2.783799e+01,-1.876506e+01,-1.515016e+01
2.343750e-01,-7.057234e+00,-1.502440e+01,-2.571863e+01,-2.358957e+01,-1.641753e+01,-2.647160e+01
2.500000e-01,-1.109787e+01,-1.405534e+01,-1.606643e+01,-1.997407e+01,-2.902258e+01,-2.299827e+01
2.656250e-01,-1.981250e+01,-2.524983e+01,-2.263420e+01,-2.381425e+01,-2.211893e+01,-3.128874e+01
2.812500e-01,-2.310064e+01,-3.000030e+01,-2.492430e+01,-2.674740e+01,-2.539725e+01,-3.621172e+01
2.968750e-01,-2.331442e+01,-3.067420e+01,-2.569264e+01,-3.138113e+01,-2.951027e+01,-3.379324e+01
3.125000e-01,-2.169798e+01,-2.608137e+01,-2.710102e+01,-3.328348e+01,-3.072013e+01,-3.090780e+01
3.281250e-01,-2.523002e+01,-3.238138e+01,-3.134929e+01,-5.189939e+01,-3.577142e+01,-3.197434e+01
3.437500e-01,-2.428065e+01,-2.795421e+01,-2.952995e+01,-3.219353e+01,-3.006262e+01,-3.340403e+01
3.593750e-01,-2.448700e+01,-2.622513e+01,-2.694356e+01,-3.148409e+01,-3.201823e+01,-2.902626e+01
3.750000e-01,-2.413386e+01,-2.726707e+01,-2.648726e+01,-3.369595e+01,-3.188869e+01,-2.883385e+01
3.906250e-01,-2.598864e+01,-2.980128e+01,-2.990307e+01,-3.930478e+01,-3.733262e+01,-2.921378e+01
4.062500e-01,-3.229251e+01,-3.054762e+01,-2.719087e+01,-3.529054e+01,-3.597504e+01,-2.864687e+01
4.218750e-01,-2.971270e+01,-2.767217e+01,-2.532009e+01,-2.893041e+01,-3.507870e+01,-2.703412e+01
4.375000e-01,-3.087833e+01,-3.105785e+01,-2.688487e+01,-2.837704e+01,-3.172554e+01,-2.611055e+01
4.531250e-01,-3.406279e+01,-2.895172e+01,-2.698190e+01,-2.948157e+01,-3.786920e+01,-2.730069e+01
4.687500e-01,-3.361528e+01,-2.906272e+01,-2.837016e+01,-3.059115e+01,-3.754406e+01,-2.967661e+01
4.843750e-01,-2.714969e+01,-2.722372e+01,-3.117451e+01,-3.076495e+01,-4.038964e+01,-3.244360e+01
5.000000e-01,-4.626755e+01,-6.071124e+01,-6.823814e+01,-5.664801e+01,-6.920849e+01,-4.470411e+01
