f,h_0,h_1,h_2,h_3,h_4,h_5
0.000000e+00,1.990047e+01,-1.008130e+01,2.612359e+00,-2.244722e+01,-1.599102e+01,-3.368910e+01
1.562500e-02,1.982759e+01,-4.610255e+00,2.358541e+00,-1.670080e+01,-1.668597e+01,-3.322282e+01
3.125000e-02,1.967445e+01,2.479119e-01,1.693344e+00,-1.228460e+01,-1.846576e+01,-2.902149e+01
4.687500e-02,1.950317e+01,3.337879e+00,6.255379e-01,-9.415069e+00,-2.251362e+01,-2.748013e+01
6.250000e-02,1.935354e+01,5.618813e+00,-1.070109e+00,-7.871705e+00,-2.699881e+01,-2.716398e+01
7.812500e-02,1.915532e+01,7.324324e+00,-3.518309e+00,-7.145938e+00,-2.771575e+01,-3.008740e+01
9.375000e-02,1.900247e+01,8.749069e+00,-7.694990e+00,-7.140365e+00,-2.128032e+01,-3.409969e+01
1.093750e-01,1.878427e+01,9.866200e+00,-1.453369e+01,-8.037534e+00,-1.883096e+01,-3.562155e+01
1.250000e-01,1.863005e+01,1.085375e+01,-1.017962e+01,-1.002623e+01,-1.758907e+01,-3.581205e+01
1.406250e-01,1.840270e+01,1.165217e+01,-3.764290e+00,-1.473795e+01,-1.869432e+01,-3.157119e+01
1.562500e-01,1.825892e+01,1.239160e+01,2.254044e-01,-2.105723e+01,-2.304338e+01,-3.429403e+01
1.718750e-01,1.801099e+01,1.300522e+01,3.134337e+00,-1.068176e+01,-2.838868e+01,-3.919884e+01
1.875000e-01,1.783433e+01,1.353142e+01,5.301953e+00,-4.939956e+00,-1.526245e+01,-2.467076e+01
2.031250e-01,1.752035e+01,1.395135e+01,7.105307e+00,-8.004746e-01,-8.820694e+00,-1.753258e+01
2.187500e-01,1.740460e+01,1.438393e+01,8.626463e+00,2.169386e+00,-5.050415e+00,-1.280351e+01
2.343750e-01,1.586167e+01,1.346775e+01,8.493991e+00,2.900390e+00,-2.916806e+00,-1.048231e+01
2.500000e-01,1.032479e+01,8.211930e+00,3.927116e+00,-1.046974e+00,-7.328188e+00,-1.506003e+01
2.656250e-01,-1.602563e+00,-3.966124e+00,-7.768691e+00,-1.214642e+01,-1.894317e+01,-2.585918e+01
2.812500e-01,-4.465311e+01,-3.285075e+01,-3.145127e+01,-3.314951e+01,-3.578175e+01,-4.454052e+01
2.968750e-01,-4.500121e+01,-3.749100e+01,-3.550606e+01,-3.837249e+01,-4.122336e+01,-4.738752e+01
3.125000e-01,-4.388467e+01,-4.227360e+01,-3.784155e+01,-4.097739e+01,-4.322762e+01,-5.179400e+01
3.281250e-01,-4.398814e+01,-4.449172e+01,-3.990549e+01,-4.289847e+01,-4.628583e+01,-5.369820e+01
3.437500e-01,-4.523916e+01,-4.836639e+01,-4.416756e+01,-4.708185e+01,-4.773353e+01,-5.723544e+01
3.593750e-01,-4.568194e+01,-4.783952e+01,-4.403680e+01,-4.869924e+01,-5.293378e+01,-6.381578e+01
3.750000e-01,-5.321209e+01,-5.472080e+01,-4.755097e+01,-5.462638e+01,-6.331604e+01,-6.514341e+01
3.906250e-01,-4.999979e+01,-4.948776e+01,-4.648079e+01,-5.501580e+01,-6.325315e+01,-7.356839e+01
4.062500e-01,-5.590851e+01,-5.586011e+01,-4.993027e+01,-5.393564e+01,-5.578335e+01,-6.127510e+01
4.218750e-01,-6.708639e+01,-5.590419e+01,-4.822831e+01,-5.435303e+01,-5.775468e+01,-6.299896e+01
4.375000e-01,-6.033329e+01,-5.918617e+01,-5.093876e+01,-6.102594e+01,-6.284014e+01,-8.143808e+01
4.531250e-01,-5.508641e+01,-6.536395e+01,-5.214237e+01,-5.906225e+01,-6.257585e+01,-6.933941e+01
4.687500e-01,-5.776563e+01,-6.431746e+01,-5.156636e+01,-5.567383e+01,-6.473133e+01,-7.439899e+01
4.843750e-01,-5.314306e+01,-6.680693e+01,-5.584569e+01,-5.935995e+01,-6.609304e+01,-6.665274e+01
5.000000e-01,-5.248477e+01,-5.839905e+01,-6.059935e+01,-6.123666e+01,-6.391930e+01,-6.362505e+01
