f,h_0,h_1,h_2,h_3,h_4,h_5
0.000000e+00,1.945343e+01,1.445329e+00,3.762111e+00,-9.040334e+00,-1.232084e+01,-2.083853e+01
1.562500e-02,1.968600e+01,2.049522e+00,3.725062e+00,-8.586877e+00,-1.204365e+01,-2.037335e+01
3.125000e-02,1.952931e+01,3.514684e+00,3.226140e+00,-7.423638e+00,-1.333586e+01,-1.959182e+01
4.687500e-02,1.930884e+01,5.171054e+00,2.427928e+00,-5.939191e+00,-1.440629e+01,-1.856371e+01
6.250000e-02,1.905990e+01,6.663532e+00,1.396085e+00,-4.861097e+00,-1.509469e+01,-1.936463e+01
7.812500e-02,1.889838e+01,7.951714e+00,2.620945e-01,-4.442088e+00,-1.513356e+01,-1.925542e+01
9.375000e-02,1.882631e+01,9.194802e+00,-1.169254e+00,-4.185091e+00,-1.435751e+01,-2.051761e+01
1.093750e-01,1.860138e+01,1.016184e+01,-2.171047e+00,-4.299094e+00,-1.276887e+01,-2.105323e+01
1.250000e-01,1.840111e+01,1.106791e+01,-1.934494e+00,-4.622844e+00,-1.166883e+01,-2.102587e+01
1.406250e-01,1.818934e+01,1.176802e+01,-3.762493e-01,-5.315020e+00,-1.126265e+01,-1.934852e+01
1.562500e-01,1.806876e+01,1.248333e+01,1.745718e+00,-5.540268e+00,-1.033153e+01,-1.852520e+01
1.718750e-01,1.788350e+01,1.297795e+01,3.800357e+00,-4.576086e+00,-1.067092e+01,-1.808892e+01
1.875000e-01,1.763725e+01,1.349902e+01,5.759497e+00,-2.599421e+00,-9.575834e+00,-1.692711e+01
2.031250e-01,1.732750e+01,1.391273e+01,7.229765e+00,-1.915464e-01,-6.964146e+00,-1.525813e+01
2.187500e-01,1.709314e+01,1.425720e+01,8.590149e+00,2.298791e+00,-4.022757e+00,-1.098998e+01
2.343750e-01,1.588373e+01,1.353874e+01,8.714683e+00,3.224952e+00,-2.180897e+00,-9.575319e+00
2.500000e-01,1.047062e+01,8.723386e+00,4.465543e+00,-6.908565e-02,-5.146700e+00,-1.183621e+01
2.656250e-01,-2.140992e+00,-3.286920e+00,-6.713970e+00,-1.109340e+01,-1.535980e+01,-2.457155e+01
2.812500e-01,-3.076253e+01,-3.208659e+01,-3.478050e+01,-3.567544e+01,-3.744368e+01,-3.871312e+01
2.968750e-01,-3.613501e+01,-4.088510e+01,-4.526508e+01,-4.198769e+01,-4.249918e+01,-4.257035e+01
3.125000e-01,-4.211821e+01,-4.267581e+01,-4.521786e+01,-4.466904e+01,-4.541554e+01,-4.627716e+01
3.281250e-01,-6.355418e+01,-5.001003e+01,-5.285688e+01,-5.438353e+01,-5.316791e+01,-4.965262e+01
3.437500e-01,-4.850331e+01,-4.983655e+01,-5.372141e+01,-4.965663e+01,-4.848022e+01,-4.876483e+01
3.593750e-01,-6.254394e+01,-5.408023e+01,-5.333211e+01,-5.327101e+01,-5.056469e+01,-4.928446e+01
3.750000e-01,-5.137560e+01,-5.033494e+01,-5.191784e+01,-5.049952e+01,-5.145913e+01,-5.111939e+01
3.906250e-01,-5.615841e+01,-5.215747e+01,-5.278736e+01,-5.159567e+01,-5.294478e+01,-5.189402e+01
4.062500e-01,-5.866020e+01,-5.671908e+01,-5.451310e+01,-5.220216e+01,-5.297010e+01,-5.271716e+01
4.218750e-01,-5.256926e+01,-5.657124e+01,-5.259304e+01,-5.338189e+01,-5.251347e+01,-5.175622e+01
4.375000e-01,-5.958866e+01,-5.686955e+01,-5.396041e+01,-5.275684e+01,-5.320268e+01,-5.644083e+01
4.531250e-01,-5.561085e+01,-5.475346e+01,-5.564701e+01,-5.473186e+01,-5.377427e+01,-5.473284e+01
4.687500e-01,-5.955030e+01,-5.797995e+01,-5.565601e+01,-5.303511e+01,-5.515526e+01,-5.624553e+01
4.843750e-01,-7.496057e+01,-6.141079e+01,-5.542639e+01,-5.566600e+01,-5.337115e+01,-5.699951e+01
5.000000e-01,-6.034400e+01,-6.488145e+01,-5.377511e+01,-5.729194e+01,-5.331827e+01,-6.043049e+01
