f,h_0,h_1,h_2,h_3,h_4,h_5
0.000000e+00,1.988478e+01,-2.138883e+01,3.539021e+00,-3.126913e+01,-1.319883e+01,-3.310594e+01
1.562500e-02,1.983343e+01,-6.101869e+00,3.363179e+00,-1.648521e+01,-1.373644e+01,-2.809555e+01
3.125000e-02,1.967328e+01,-3.398905e-01,2.744444e+00,-1.113937e+01,-1.496544e+01,-2.435224e+01
4.687500e-02,1.951145e+01,2.992482e+00,1.798493e+00,-8.071737e+00,-1.797598e+01,-2.210607e+01
6.250000e-02,1.933763e+01,5.303128e+00,3.875139e-01,-6.280774e+00,-2.387713e+01,-2.152191e+01
7.812500e-02,1.915336e+01,7.065740e+00,-1.715637e+00,-5.344558e+00,-3.504694e+01,-2.253295e+01
9.375000e-02,1.898167e+01,8.476637e+00,-4.969012e+00,-4.889153e+00,-2.141094e+01,-2.584397e+01
1.093750e-01,1.879331e+01,9.617152e+00,-1.116688e+01,-5.189581e+00,-1.676605e+01,-2.978577e+01
1.250000e-01,1.863160e+01,1.063189e+01,-2.252381e+01,-6.192481e+00,-1.388178e+01,-3.280076e+01
1.406250e-01,1.842808e+01,1.144148e+01,-7.866798e+00,-8.366811e+00,-1.275670e+01,-2.557838e+01
1.562500e-01,1.824216e+01,1.216760e+01,-2.222560e+00,-1.281978e+01,-1.303384e+01,-2.258776e+01
1.718750e-01,1.802858e+01,1.279847e+01,1.420000e+00,-2.852076e+01,-1.516919e+01,-2.179778e+01
1.875000e-01,1.783477e+01,1.334465e+01,4.002651e+00,-1.202369e+01,-2.191021e+01,-2.341351e+01
2.031250e-01,1.763484e+01,1.383143e+01,6.094853e+00,-4.902651e+00,-2.199939e+01,-3.120481e+01
2.187500e-01,1.740585e+01,1.426292e+01,7.815328e+00,-6.487049e-01,-1.105626e+01,-2.421873e+01
2.343750e-01,1.609301e+01,1.353781e+01,8.162237e+00,1.495981e+00,-6.234394e+00,-1.566419e+01
2.500000e-01,1.107640e+01,9.064044e+00,4.573161e+00,-9.944964e-01,-7.335524e+00,-1.647765e+01
2.656250e-01,-1.368050e+00,-2.938890e+00,-6.678786e+00,-1.137122e+01,-1.674148e+01,-2.458930e+01
2.812500e-01,-4.538455e+01,-4.321618e+01,-4.411524e+01,-4.684617e+01,-5.003522e+01,-5.619892e+01
2.968750e-01,-4.492383e+01,-4.547210e+01,-4.666842e+01,-4.838225e+01,-5.000832e+01,-6.399938e+01
3.125000e-01,-6.743619e+01,-5.456027e+01,-5.400000e+01,-5.139474e+01,-5.654401e+01,-6.268309e+01
3.281250e-01,-5.484471e+01,-5.511124e+01,-6.907109e+01,-5.613496e+01,-5.887240e+01,-6.425006e+01
3.437500e-01,-5.053467e+01,-5.107389e+01,-5.631527e+01,-6.936934e+01,-6.012706e+01,-6.929951e+01
3.593750e-01,-5.350757e+01,-5.439969e+01,-5.901211e+01,-7.092856e+01,-6.986394e+01,-7.337018e+01
3.750000e-01,-5.348751e+01,-5.544137e+01,-6.148197e+01,-6.654604e+01,-6.365899e+01,-6.791624e+01
3.906250e-01,-5.544888e+01,-5.607858e+01,-5.981234e+01,-6.566388e+01,-7.359271e+01,-7.591629e+01
4.062500e-01,-5.791846e+01,-6.219302e+01,-6.568800e+01,-7.540739e+01,-6.784115e+01,-7.201336e+01
4.218750e-01,-5.984584e+01,-6.274584e+01,-6.794716e+01,-7.487788e+01,-7.362899e+01,-6.774174e+01
4.375000e-01,-6.291549e+01,-6.662906e+01,-6.808870e+01,-6.789319e+01,-6.609407e+01,-7.509861e+01
4.531250e-01,-7.068855e+01,-7.023933e+01,-7.727169e+01,-7.160475e+01,-8.331582e+01,-7.581339e+01
4.687500e-01,-6.275097e+01,-6.349624e+01,-7.193869e+01,-7.758725e+01,-6.977409e+01,-7.524022e+01
4.843750e-01,-6.357895e+01,-6.421759e+01,-7.970768e+01,-8.105566e+01,-8.858673e+01,-7.383301e+01
5.000000e-01,-7.207318e+01,-6.368004e+01,-6.899906e+01,-8.087687e+01,-7.148302e+01,-7.549622e+01
