f,h_0,h_1,h_2,h_3,h_4,h_5
0.000000e+00,1.951033e+01,1.789019e+00,4.076273e+00,-9.046725e+00,-1.110227e+01,-2.067698e+01
1.562500e-02,1.940683e+01,2.353084e+00,3.851939e+00,-7.965860e+00,-1.182660e+01,-1.926155e+01
3.125000e-02,1.931763e+01,3.670889e+00,3.367502e+00,-7.189896e+00,-1.269819e+01,-2.054475e+01
4.687500e-02,1.874682e+01,5.303958e+00,2.596658e+00,-6.037969e+00,-1.401366e+01,-1.831048e+01
6.250000e-02,1.901829e+01,6.725498e+00,1.639511e+00,-4.680372e+00,-1.545597e+01,-1.794835e+01
7.812500e-02,1.880537e+01,8.060751e+00,4.387010e-01,-4.259681e+00,-1.419743e+01,-1.953353e+01
9.375000e-02,1.864727e+01,9.126826e+00,-7.425731e-01,-3.785301e+00,-1.401786e+01,-1.985115e+01
1.093750e-01,1.843895e+01,1.013424e+01,-1.771397e+00,-3.837168e+00,-1.247159e+01,-1.992836e+01
1.250000e-01,1.832455e+01,1.105910e+01,-1.591441e+00,-4.230657e+00,-1.157232e+01,-2.010245e+01
1.406250e-01,1.792062e+01,1.171639e+01,-1.759368e-01,-4.684488e+00,-1.058067e+01,-1.971780e+01
1.562500e-01,1.786989e+01,1.241980e+01,1.856154e+00,-5.079134e+00,-9.951936e+00,-1.713602e+01
1.718750e-01,1.763107e+01,1.298748e+01,3.763301e+00,-4.369505e+00,-9.940264e+00,-1.625275e+01
1.875000e-01,1.731482e+01,1.342662e+01,5.629975e+00,-2.262583e+00,-8.780611e+00,-1.583859e+01
2.031250e-01,1.746648e+01,1.408772e+01,7.379786e+00,3.141571e-03,-6.284935e+00,-1.427914e+01
2.187500e-01,1.691987e+01,1.426504e+01,8.648785e+00,2.421930e+00,-4.057416e+00,-1.205286e+01
2.343750e-01,1.589485e+01,1.343091e+01,8.716629e+00,2.965901e+00,-3.024445e+00,-1.012587e+01
2.500000e-01,1.050780e+01,8.953273e+00,4.959134e+00,1.208778e-02,-4.175161e+00,-1.080074e+01
2.656250e-01,-2.634818e+00,-3.628869e+00,-6.736726e+00,-1.043433e+01,-1.528304e+01,-2.137927e+01
2.812500e-01,-3.396280e+01,-3.580896e+01,-4.556868e+01,-4.211525e+01,-6.954268e+01,-5.371782e+01
2.968750e-01,-3.690076e+01,-4.076741e+01,-4.702654e+01,-4.437310e+01,-5.699974e+01,-5.647681e+01
3.125000e-01,-3.799102e+01,-5.443397e+01,-4.881130e+01,-4.914082e+01,-4.806579e+01,-5.276306e+01
3.281250e-01,-4.340895e+01,-5.363552e+01,-5.259373e+01,-5.064705e+01,-5.456288e+01,-5.864514e+01
3.437500e-01,-4.039048e+01,-5.684278e+01,-5.977379e+01,-4.993425e+01,-4.921893e+01,-5.338149e+01
3.593750e-01,-4.046860e+01,-6.085028e+01,-5.667317e+01,-5.152498e+01,-5.580016e+01,-7.040121e+01
3.750000e-01,-3.994949e+01,-5.809723e+01,-5.373140e+01,-5.203440e+01,-5.496802e+01,-6.974378e+01
3.906250e-01,-4.176453e+01,-6.206355e+01,-5.728157e+01,-5.123431e+01,-5.482535e+01,-5.882653e+01
4.062500e-01,-4.232815e+01,-6.344182e+01,-5.935883e+01,-5.838600e+01,-5.458764e+01,-5.868173e+01
4.218750e-01,-4.513601e+01,-6.271354e+01,-6.335185e+01,-5.526324e+01,-5.331080e+01,-6.044734e+01
4.375000e-01,-4.437173e+01,-7.596706e+01,-5.937606e+01,-5.653299e+01,-5.300547e+01,-5.868365e+01
4.531250e-01,-4.560058e+01,-7.259152e+01,-6.544488e+01,-5.863139e+01,-5.575662e+01,-7.376388e+01
4.687500e-01,-4.690190e+01,-6.086524e+01,-6.415573e+01,-5.615179e+01,-5.429543e+01,-7.008102e+01
4.843750e-01,-4.541569e+01,-5.714550e+01,-7.483558e+01,-5.802028e+01,-5.777538e+01,-6.355268e+01
5.000000e-01,-4.807187e+01,-6.857414e+01,-8.634767e+01,-5.717816e+01,-5.884732e+01,-7.506295e+01
