f,h_0,h_1,h_2,h_3,h_4,h_5
0.000000e+00,1.990262e+01,-2.993448e+00,3.932627e-01,-1.859565e+01,-2.797824e+01,-4.339384e+01
1.562500e-02,1.981113e+01,-1.127066e+00,1.886246e-01,-1.786547e+01,-3.299598e+01,-4.028439e+01
3.125000e-02,1.968417e+01,1.749309e+00,-6.309430e-01,-1.492644e+01,-3.067736e+01,-3.502008e+01
4.687500e-02,1.948503e+01,4.192216e+00,-1.817520e+00,-1.338456e+01,-3.085092e+01,-3.189674e+01
6.250000e-02,1.936472e+01,6.188200e+00,-3.511584e+00,-1.260938e+01,-2.904455e+01,-3.170250e+01
7.812500e-02,1.912497e+01,7.766773e+00,-5.267241e+00,-1.145337e+01,-2.417142e+01,-2.822594e+01
9.375000e-02,1.901177e+01,9.119901e+00,-6.295724e+00,-1.172629e+01,-2.414742e+01,-2.872513e+01
1.093750e-01,1.876171e+01,1.018040e+01,-4.421836e+00,-1.085225e+01,-1.985183e+01,-2.944157e+01
1.250000e-01,1.866497e+01,1.117145e+01,-1.513912e+00,-9.558171e+00,-1.737893e+01,-2.738097e+01
1.406250e-01,1.838276e+01,1.193085e+01,1.274404e+00,-6.179095e+00,-1.219267e+01,-2.240750e+01
1.562500e-01,1.827800e+01,1.268928e+01,3.586213e+00,-3.691388e+00,-9.462089e+00,-1.834650e+01
1.718750e-01,1.790579e+01,1.306992e+01,5.329975e+00,-9.039210e-01,-5.942891e+00,-1.420043e+01
1.875000e-01,1.779448e+01,1.364126e+01,6.933739e+00,1.236601e+00,-3.446933e+00,-1.015728e+01
2.031250e-01,1.720429e+01,1.355790e+01,7.622551e+00,2.658751e+00,-1.901483e+00,-9.113384e+00
2.187500e-01,1.664709e+01,1.297474e+01,7.643333e+00,2.647072e+00,-1.827260e+00,-8.850127e+00
2.343750e-01,1.504240e+01,1.183705e+01,6.254271e+00,5.361190e-01,-4.764209e+00,-9.858731e+00
2.500000e-01,8.977671e+00,6.273820e+00,7.361272e-01,-3.309678e+00,-7.836074e+00,-1.575679e+01
2.656250e-01,-4.180478e+00,-7.026825e+00,-1.178857e+01,-1.669928e+01,-2.301737e+01,-2.713338e+01
2.812500e-01,-4.611021e+01,-3.283744e+01,-3.143608e+01,-3.671725e+01,-3.489672e+01,-4.426664e+01
2.968750e-01,-3.998806e+01,-3.739810e+01,-4.063695e+01,-4.652579e+01,-4.222023e+01,-4.836984e+01
3.125000e-01,-4.277655e+01,-4.219575e+01,-4.512962e+01,-5.070130e+01,-4.316732e+01,-5.656492e+01
3.281250e-01,-4.092706e+01,-4.587267e+01,-5.225089e+01,-4.605826e+01,-4.220515e+01,-5.752006e+01
3.437500e-01,-4.713520e+01,-4.812654e+01,-4.897980e+01,-4.667811e+01,-4.399177e+01,-5.664183e+01
3.593750e-01,-4.317392e+01,-4.297522e+01,-4.741689e+01,-4.804649e+01,-4.377626e+01,-5.333044e+01
3.750000e-01,-4.548950e+01,-4.658713e+01,-4.977551e+01,-5.563140e+01,-4.893930e+01,-6.697369e+01
3.906250e-01,-4.516962e+01,-5.369847e+01,-5.882973e+01,-5.414614e+01,-4.524590e+01,-5.455025e+01
4.062500e-01,-4.841640e+01,-5.865797e+01,-5.715512e+01,-5.289990e+01,-4.699238e+01,-7.704927e+01
4.218750e-01,-4.746381e+01,-5.767999e+01,-6.623682e+01,-6.408216e+01,-4.867651e+01,-5.929950e+01
4.375000e-01,-4.671471e+01,-5.034617e+01,-5.903918e+01,-6.696597e+01,-4.904635e+01,-6.192826e+01
4.531250e-01,-4.607166e+01,-5.249939e+01,-6.967148e+01,-5.901413e+01,-4.815661e+01,-5.933406e+01
4.687500e-01,-4.728777e+01,-5.212846e+01,-5.693715e+01,-6.051051e+01,-5.171951e+01,-6.097924e+01
4.843750e-01,-5.146136e+01,-4.960031e+01,-5.623488e+01,-6.012124e+01,-5.465735e+01,-6.781646e+01
5.000000e-01,-4.937008e+01,-4.793136e+01,-4.935716e+01,-5.782817e+01,-7.480473e+01,-6.537102e+01
