f,h_0,h_1,h_2,h_3,h_4,h_5
0.000000e+00,1.990629e+01,-5.056165e+00,1.543860e+00,-1.948618e+01,-2.000681e+01,-5.720981e+01
1.562500e-02,1.982846e+01,-2.472861e+00,1.298595e+00,-1.656149e+01,-2.123103e+01,-4.867544e+01
3.125000e-02,1.967668e+01,1.082030e+00,5.561605e-01,-1.346015e+01,-2.259774e+01,-4.538582e+01
4.687500e-02,1.950438e+01,3.792068e+00,-6.317535e-01,-1.117907e+01,-2.748094e+01,-4.619819e+01
6.250000e-02,1.932748e+01,5.938443e+00,-2.582837e+00,-1.012875e+01,-2.924692e+01,-4.709082e+01
7.812500e-02,1.913979e+01,7.571010e+00,-5.250285e+00,-9.625695e+00,-2.740390e+01,-4.300146e+01
9.375000e-02,1.899304e+01,8.947380e+00,-9.255494e+00,-1.023953e+01,-2.410589e+01,-4.083626e+01
1.093750e-01,1.877764e+01,1.000831e+01,-1.000793e+01,-1.213669e+01,-2.315563e+01,-3.524834e+01
1.250000e-01,1.863142e+01,1.105265e+01,-5.255902e+00,-1.634534e+01,-2.723562e+01,-3.704161e+01
1.406250e-01,1.841395e+01,1.181493e+01,-1.199624e+00,-1.757375e+01,-2.937942e+01,-3.066245e+01
1.562500e-01,1.821837e+01,1.251678e+01,1.940320e+00,-1.027906e+01,-1.863691e+01,-2.407395e+01
1.718750e-01,1.804408e+01,1.315634e+01,4.321362e+00,-5.097520e+00,-1.250320e+01,-1.957030e+01
1.875000e-01,1.776473e+01,1.363298e+01,6.260017e+00,-1.425659e+00,-7.526394e+00,-1.369923e+01
2.031250e-01,1.741262e+01,1.380221e+01,7.509306e+00,6.019231e-01,-5.875099e+00,-1.176039e+01
2.187500e-01,1.709817e+01,1.397341e+01,8.509137e+00,2.904498e+00,-1.803423e+00,-7.530855e+00
2.343750e-01,1.546588e+01,1.272719e+01,7.659098e+00,2.260824e+00,-3.083053e+00,-1.039048e+01
2.500000e-01,9.921207e+00,7.172006e+00,2.404374e+00,-3.312138e+00,-8.781169e+00,-1.573709e+01
2.656250e-01,-2.574813e+00,-5.008879e+00,-9.007783e+00,-1.285241e+01,-1.665101e+01,-2.144981e+01
2.812500e-01,-3.403230e+01,-3.634959e+01,-4.832822e+01,-5.598475e+01,-3.620253e+01,-3.499951e+01
2.968750e-01,-3.830486e+01,-4.499034e+01,-5.663858e+01,-4.455008e+01,-3.994563e+01,-4.179357e+01
3.125000e-01,-4.013061e+01,-4.834706e+01,-6.825817e+01,-4.721816e+01,-4.200481e+01,-4.140006e+01
3.281250e-01,-4.640333e+01,-4.813941e+01,-5.154713e+01,-4.561545e+01,-4.216974e+01,-4.305665e+01
3.437500e-01,-4.371981e+01,-5.534307e+01,-5.928640e+01,-4.919421e+01,-4.646009e+01,-4.570546e+01
3.593750e-01,-4.451450e+01,-5.366445e+01,-5.320922e+01,-4.872969e+01,-4.481337e+01,-4.838213e+01
3.750000e-01,-4.869473e+01,-5.092791e+01,-5.414906e+01,-4.653987e+01,-4.438378e+01,-4.790472e+01
3.906250e-01,-5.081205e+01,-4.926795e+01,-5.667839e+01,-5.489260e+01,-4.989487e+01,-4.945412e+01
4.062500e-01,-4.793148e+01,-5.385798e+01,-5.426916e+01,-5.015426e+01,-4.824618e+01,-4.978898e+01
4.218750e-01,-4.713300e+01,-5.856533e+01,-5.523688e+01,-5.161184e+01,-4.870169e+01,-4.982683e+01
4.375000e-01,-4.738273e+01,-6.319064e+01,-6.002195e+01,-5.219656e+01,-5.006609e+01,-5.122445e+01
4.531250e-01,-5.158607e+01,-5.899720e+01,-5.471022e+01,-6.623812e+01,-5.125100e+01,-5.551353e+01
4.687500e-01,-5.331343e+01,-6.757864e+01,-5.726542e+01,-6.202125e+01,-5.161323e+01,-5.598963e+01
4.843750e-01,-5.248563e+01,-7.163051e+01,-6.560680e+01,-5.649811e+01,-5.033644e+01,-5.444391e+01
5.000000e-01,-8.479331e+01,-8.763785e+01,-5.259271e+01,-5.737334e+01,-5.261956e+01,-5.598151e+01
