f,h_0,h_1,h_2,h_3,h_4,h_5
0.000000e+00,1.982978e+01,8.287739e+00,-1.816290e+01,-1.618522e+00,-1.754648e+00,-1.013287e+01
1.562500e-02,1.977040e+01,8.228330e+00,-7.795971e+00,-7.784547e-01,-1.849558e+00,-1.030012e+01
3.125000e-02,1.956170e+01,8.645627e+00,-3.211175e+00,-9.308531e-01,-1.464164e+00,-9.298747e+00
4.687500e-02,1.931938e+01,8.854455e+00,-4.711184e-01,8.677058e-02,-1.608641e+00,-8.228356e+00
6.250000e-02,1.904733e+01,9.144157e+00,1.400454e+00,6.416618e-01,-1.353050e+00,-9.280111e+00
7.812500e-02,1.903043e+01,1.015998e+01,4.129235e+00,3.067665e+00,9.633175e-01,-5.599738e+00
9.375000e-02,1.852396e+01,1.024454e+01,4.302143e+00,1.811911e+00,-1.265853e+00,-8.338332e+00
1.093750e-01,1.788414e+01,9.547060e+00,3.794495e+00,1.841788e+00,-3.159478e-01,-7.689027e+00
1.250000e-01,1.707163e+01,8.847817e+00,2.680882e+00,9.121530e-01,-3.196711e-01,-4.443946e+00
1.406250e-01,1.639740e+01,7.920701e+00,2.039321e+00,-3.789546e-02,-1.663841e+00,-6.033745e+00
1.562500e-01,1.630442e+01,7.947148e+00,8.128647e-01,-2.205956e+00,-4.985475e+00,-9.062676e+00
1.718750e-01,1.435277e+01,5.564952e+00,-2.323356e+00,-9.255279e+00,-1.008035e+01,-1.055148e+01
1.875000e-01,1.402287e+01,5.916623e+00,-1.091398e+00,-8.177919e+00,-5.985031e+00,-9.751953e+00
2.031250e-01,1.357972e+01,4.404249e+00,-6.227887e+00,-1.199451e+01,-9.499262e+00,-1.652062e+01
2.187500e-01,1.298021e+01,4.344532e+00,-3.752075e+00,-9.235268e+00,-2.375006e+01,-2.971755e+01
2.343750e-01,1.198983e+01,4.716259e+00,-3.864840e+00,-1.163317e+01,-1.875943e+01,-4.396618e+01
2.500000e-01,6.466951e+00,-2.036278e-01,-1.000754e+01,-1.599125e+01,-2.071684e+01,-2.510854e+01
2.656250e-01,-5.600273e+00,-1.283697e+01,-2.228459e+01,-2.336579e+01,-2.374045e+01,-3.158099e+01
2.812500e-01,-4.330855e+01,-4.028359e+01,-4.695130e+01,-4.005898e+01,-3.406617e+01,-3.617279e+01
2.968750e-01,-3.429352e+01,-4.183988e+01,-4.754131e+01,-5.028715e+01,-3.442646e+01,-3.443089e+01
3.125000e-01,-3.697826e+01,-4.044438e+01,-4.640265e+01,-4.639484e+01,-3.676831e+01,-3.854701e+01
3.281250e-01,-4.201268e+01,-4.448416e+01,-4.618554e+01,-4.606907e+01,-3.764005e+01,-3.800332e+01
3.437500e-01,-4.918257e+01,-4.554843e+01,-5.405158e+01,-4.938680e+01,-3.858913e+01,-3.662160e+01
3.593750e-01,-4.312480e+01,-5.473354e+01,-5.295674e+01,-4.421215e+01,-3.734427e+01,-3.806595e+01
3.750000e-01,-4.399707e+01,-4.683229e+01,-5.677787e+01,-4.112229e+01,-4.089685e+01,-4.022769e+01
3.906250e-01,-5.366701e+01,-4.340391e+01,-4.609526e+01,-4.461072e+01,-3.947606e+01,-3.921574e+01
4.062500e-01,-4.655022e+01,-4.943807e+01,-4.831664e+01,-4.997113e+01,-4.299025e+01,-4.143964e+01
4.218750e-01,-4.875973e+01,-4.181322e+01,-4.552236e+01,-4.568857e+01,-3.925743e+01,-3.819600e+01
4.375000e-01,-4.370432e+01,-4.315450e+01,-5.004696e+01,-5.952636e+01,-4.523287e+01,-4.190458e+01
4.531250e-01,-4.085456e+01,-3.627184e+01,-4.021107e+01,-4.614049e+01,-4.808932e+01,-4.404826e+01
4.687500e-01,-4.037203e+01,-3.793130e+01,-4.406685e+01,-4.808889e+01,-4.623033e+01,-4.419666e+01
4.843750e-01,-4.053235e+01,-3.695930e+01,-3.992161e+01,-4.206976e+01,-5.357132e+01,-4.955281e+01
5.000000e-01,-4.868321e+01,-5.211975e+01,-5.744813e+01,-5.225066e+01,-6.147639e+01,-5.921794e+01
