f,h_0,h_1,h_2,h_3,h_4,h_5
0.000000e+00,1.941996e+01,9.677776e+00,2.511538e+00,7.701253e+00,3.599236e+00,-1.115814e+01
1.562500e-02,1.951643e+01,8.957226e+00,4.206995e+00,8.141888e+00,4.029806e+00,-9.898750e+00
3.125000e-02,1.881106e+01,8.826615e+00,2.751977e+00,6.841765e+00,3.015119e+00,-9.955734e+00
4.687500e-02,1.839593e+01,8.518600e+00,1.808203e+00,6.648234e+00,2.620188e+00,-9.708978e+00
6.250000e-02,1.801652e+01,8.362475e+00,1.293826e+00,5.786096e+00,3.369259e+00,-5.935914e+00
7.812500e-02,1.705659e+01,7.515874e+00,-4.001877e+00,3.201235e+00,1.775741e+00,-5.509475e+00
9.375000e-02,1.647680e+01,6.378740e+00,-1.406484e+01,7.727689e-01,-1.316116e+00,-8.733986e+00
1.093750e-01,1.590939e+01,3.639997e+00,-1.197742e+01,-3.635135e-01,-1.387573e+00,-6.067086e+00
1.250000e-01,1.544188e+01,3.126995e+00,-2.428403e+01,-3.593762e+00,-5.759853e+00,-8.932308e+00
1.406250e-01,1.465043e+01,3.295556e+00,-4.192922e+00,-1.110750e+01,-8.258098e+00,-1.427650e+01
1.562500e-01,1.357003e+01,1.305008e+00,-2.507112e+00,-1.305336e+01,-1.367448e+01,-1.875467e+01
1.718750e-01,1.380845e+01,2.278039e+00,-9.371141e+00,-9.742032e+00,-7.419157e+00,-1.485824e+01
1.875000e-01,1.373141e+01,2.808162e+00,-6.439544e+00,-1.078425e+01,-8.254204e+00,-1.513622e+01
2.031250e-01,1.321365e+01,1.810281e+00,-4.079133e+00,-1.076471e+01,-1.411348e+01,-2.442667e+01
2.187500e-01,1.272082e+01,2.455210e+00,-2.781304e+00,-8.866245e+00,-1.656178e+01,-2.840655e+01
2.343750e-01,1.119633e+01,8.415644e-01,-4.650873e+00,-1.005302e+01,-1.945973e+01,-1.267069e+01
2.500000e-01,6.108183e+00,-3.584405e+00,-9.945407e+00,-1.489055e+01,-2.179041e+01,-2.838545e+01
2.656250e-01,-6.994191e+00,-1.554903e+01,-2.300139e+01,-2.903887e+01,-3.530990e+01,-3.835601e+01
2.812500e-01,-2.688342e+01,-2.933310e+01,-3.240499e+01,-3.311411e+01,-4.311452e+01,-3.952338e+01
2.968750e-01,-3.243991e+01,-3.414620e+01,-3.739957e+01,-3.583967e+01,-4.246629e+01,-3.701480e+01
3.125000e-01,-3.070130e+01,-3.225201e+01,-3.608521e+01,-3.645075e+01,-3.763138e+01,-3.609211e+01
3.281250e-01,-3.348067e+01,-3.355751e+01,-3.588958e+01,-3.843024e+01,-3.836806e+01,-3.585514e+01
3.437500e-01,-3.630680e+01,-3.909627e+01,-4.991381e+01,-4.089946e+01,-3.735559e+01,-3.752549e+01
3.593750e-01,-4.106490e+01,-4.352735e+01,-4.308941e+01,-4.401446e+01,-4.401326e+01,-3.591725e+01
3.750000e-01,-3.948937e+01,-4.041077e+01,-4.550423e+01,-4.373382e+01,-3.747941e+01,-3.761034e+01
3.906250e-01,-3.720426e+01,-3.901452e+01,-4.715243e+01,-5.102018e+01,-4.244114e+01,-4.062870e+01
4.062500e-01,-3.842135e+01,-3.773004e+01,-3.817942e+01,-3.949837e+01,-3.814664e+01,-3.751324e+01
4.218750e-01,-3.887802e+01,-3.805225e+01,-3.628063e+01,-3.707584e+01,-3.611261e+01,-3.710762e+01
4.375000e-01,-3.841993e+01,-3.804699e+01,-4.311510e+01,-4.303519e+01,-4.116727e+01,-3.872883e+01
4.531250e-01,-4.018329e+01,-3.860531e+01,-3.774213e+01,-3.955636e+01,-3.819124e+01,-3.918881e+01
4.687500e-01,-3.890872e+01,-3.597034e+01,-3.659102e+01,-3.823200e+01,-3.812105e+01,-3.593831e+01
4.843750e-01,-4.534010e+01,-4.532006e+01,-4.427261e+01,-4.134617e+01,-3.946330e+01,-3.686636e+01
5.000000e-01,-4.159232e+01,-7.856584e+01,-4.037061e+01,-4.186609e+01,-3.747850e+01,-4.588116e+01
