f,h_0,h_1,h_2,h_3,h_4,h_5
0.000000e+00,1.988587e+01,-2.352219e+01,3.667333e+00,-3.285281e+01,-1.297141e+01,-3.271697e+01
1.562500e-02,1.982468e+01,-6.172619e+00,3.472111e+00,-1.625490e+01,-1.319842e+01,-2.838366e+01
3.125000e-02,1.966767e+01,-4.249214e-01,2.839878e+00,-1.092923e+01,-1.482649e+01,-2.399585e+01
4.687500e-02,1.950103e+01,2.916995e+00,1.927350e+00,-7.978148e+00,-1.777230e+01,-2.169527e+01
6.250000e-02,1.933712e+01,5.249911e+00,5.585673e-01,-6.133755e+00,-2.314002e+01,-2.137590e+01
7.812500e-02,1.916663e+01,7.005050e+00,-1.420191e+00,-5.154289e+00,-4.465503e+01,-2.198568e+01
9.375000e-02,1.897878e+01,8.399264e+00,-4.548215e+00,-4.740670e+00,-2.219316e+01,-2.448316e+01
1.093750e-01,1.880480e+01,9.572318e+00,-1.039194e+01,-4.975660e+00,-1.653085e+01,-3.123169e+01
1.250000e-01,1.863573e+01,1.056144e+01,-2.704394e+01,-5.894876e+00,-1.385918e+01,-3.588253e+01
1.406250e-01,1.841814e+01,1.136668e+01,-8.922732e+00,-7.697171e+00,-1.246469e+01,-2.627757e+01
1.562500e-01,1.824001e+01,1.210214e+01,-2.728985e+00,-1.160045e+01,-1.245003e+01,-2.256140e+01
1.718750e-01,1.804776e+01,1.272948e+01,9.869036e-01,-2.335992e+01,-1.381284e+01,-2.071197e+01
1.875000e-01,1.782937e+01,1.328240e+01,3.722099e+00,-1.399132e+01,-1.897986e+01,-2.176693e+01
2.031250e-01,1.764713e+01,1.379974e+01,5.869883e+00,-5.893774e+00,-3.027043e+01,-2.811655e+01
2.187500e-01,1.738963e+01,1.418078e+01,7.570292e+00,-1.300788e+00,-1.270984e+01,-2.935162e+01
2.343750e-01,1.610636e+01,1.348276e+01,7.960091e+00,9.848287e-01,-7.380971e+00,-1.780590e+01
2.500000e-01,1.099941e+01,8.941089e+00,4.330859e+00,-1.231069e+00,-8.068723e+00,-1.687959e+01
2.656250e-01,-1.468543e+00,-3.026608e+00,-6.920485e+00,-1.163178e+01,-1.722355e+01,-2.528105e+01
2.812500e-01,-3.421633e+01,-3.661640e+01,-4.053609e+01,-4.415285e+01,-5.063273e+01,-5.692397e+01
2.968750e-01,-4.259717e+01,-4.542663e+01,-4.946406e+01,-5.298998e+01,-6.119220e+01,-6.396416e+01
3.125000e-01,-4.976712e+01,-5.183275e+01,-5.312988e+01,-5.590069e+01,-6.151720e+01,-6.350235e+01
3.281250e-01,-5.778279e+01,-5.490087e+01,-5.375398e+01,-5.571608e+01,-5.792086e+01,-6.356598e+01
3.437500e-01,-5.818939e+01,-5.454619e+01,-5.311764e+01,-5.571136e+01,-5.762099e+01,-6.388471e+01
3.593750e-01,-5.755673e+01,-5.367308e+01,-5.350235e+01,-5.523389e+01,-5.704089e+01,-6.334110e+01
3.750000e-01,-6.031457e+01,-5.529264e+01,-5.542872e+01,-5.776858e+01,-5.897384e+01,-6.420706e+01
3.906250e-01,-6.044116e+01,-5.789803e+01,-5.718309e+01,-5.901913e+01,-6.035323e+01,-6.706783e+01
4.062500e-01,-6.954612e+01,-6.367644e+01,-6.063903e+01,-6.247757e+01,-6.159978e+01,-6.704259e+01
4.218750e-01,-6.661575e+01,-6.561075e+01,-6.305367e+01,-6.641923e+01,-6.461571e+01,-7.139877e+01
4.375000e-01,-6.527912e+01,-6.506248e+01,-6.366596e+01,-6.671289e+01,-6.670930e+01,-7.450236e+01
4.531250e-01,-7.252060e+01,-7.019081e+01,-6.567081e+01,-7.384773e+01,-6.833944e+01,-7.664360e+01
4.687500e-01,-6.533503e+01,-6.768806e+01,-6.362056e+01,-6.650282e+01,-6.768517e+01,-7.278476e+01
4.843750e-01,-7.075023e+01,-7.270551e+01,-6.425282e+01,-6.966286e+01,-6.680858e+01,-7.330698e+01
5.000000e-01,-9.315481e+01,-8.154817e+01,-7.011265e+01,-7.472559e+01,-7.196452e+01,-7.534575e+01
