f,h_0,h_1,h_2,h_3,h_4,h_5
0.000000e+00,1.990045e+01,-1.149738e+01,3.147180e+00,-2.238309e+01,-1.462638e+01,-6.194951e+01
1.562500e-02,1.982787e+01,-5.096806e+00,2.841197e+00,-1.618969e+01,-1.509930e+01,-3.236058e+01
3.125000e-02,1.968191e+01,1.258453e-02,2.242635e+00,-1.130386e+01,-1.647952e+01,-2.659077e+01
4.687500e-02,1.951146e+01,3.242980e+00,1.270432e+00,-8.641999e+00,-1.964388e+01,-2.468217e+01
6.250000e-02,1.934217e+01,5.512425e+00,-2.457763e-01,-6.925313e+00,-2.549323e+01,-2.373430e+01
7.812500e-02,1.914066e+01,7.216984e+00,-2.547362e+00,-6.108287e+00,-2.862382e+01,-2.594254e+01
9.375000e-02,1.899761e+01,8.658092e+00,-5.965914e+00,-5.811116e+00,-2.103399e+01,-2.965826e+01
1.093750e-01,1.877926e+01,9.756728e+00,-1.198356e+01,-6.392891e+00,-1.715900e+01,-3.904752e+01
1.250000e-01,1.862839e+01,1.076154e+01,-1.177544e+01,-7.697446e+00,-1.538426e+01,-3.669525e+01
1.406250e-01,1.841429e+01,1.157444e+01,-5.066893e+00,-1.035980e+01,-1.469394e+01,-2.836208e+01
1.562500e-01,1.825417e+01,1.230803e+01,-6.965548e-01,-1.533585e+01,-1.603266e+01,-2.625747e+01
1.718750e-01,1.802866e+01,1.292147e+01,2.462173e+00,-1.315117e+01,-1.831263e+01,-2.491716e+01
1.875000e-01,1.782988e+01,1.349491e+01,4.848787e+00,-6.875308e+00,-1.881259e+01,-2.699360e+01
2.031250e-01,1.762479e+01,1.395334e+01,6.788291e+00,-2.265838e+00,-1.173781e+01,-2.257290e+01
2.187500e-01,1.731552e+01,1.423938e+01,8.256944e+00,1.049223e+00,-7.003144e+00,-1.511714e+01
2.343750e-01,1.602423e+01,1.355922e+01,8.379959e+00,2.542466e+00,-3.863359e+00,-1.304618e+01
2.500000e-01,1.068322e+01,8.598513e+00,4.170930e+00,-1.079588e+00,-7.247921e+00,-1.646989e+01
2.656250e-01,-2.317236e+00,-3.981796e+00,-7.859289e+00,-1.272981e+01,-1.825822e+01,-2.496798e+01
2.812500e-01,-3.607914e+01,-3.485392e+01,-3.474691e+01,-3.773361e+01,-3.998072e+01,-4.474172e+01
2.968750e-01,-4.021671e+01,-4.016579e+01,-3.922148e+01,-4.367751e+01,-4.437321e+01,-4.947505e+01
3.125000e-01,-6.753991e+01,-4.763580e+01,-4.490607e+01,-4.702517e+01,-4.967712e+01,-5.068396e+01
3.281250e-01,-5.842519e+01,-5.378735e+01,-4.934385e+01,-5.182104e+01,-5.096922e+01,-5.203072e+01
3.437500e-01,-5.042192e+01,-5.569574e+01,-5.329683e+01,-5.282072e+01,-5.237266e+01,-5.269774e+01
3.593750e-01,-5.540760e+01,-5.156198e+01,-5.120116e+01,-5.283502e+01,-5.172191e+01,-5.129058e+01
3.750000e-01,-5.388653e+01,-5.536365e+01,-5.297877e+01,-5.387770e+01,-5.510436e+01,-5.554379e+01
3.906250e-01,-5.416945e+01,-5.737089e+01,-5.778734e+01,-6.277548e+01,-5.873024e+01,-5.700020e+01
4.062500e-01,-5.622723e+01,-6.523123e+01,-5.683927e+01,-6.249156e+01,-5.968200e+01,-5.778359e+01
4.218750e-01,-5.903762e+01,-5.862856e+01,-5.738239e+01,-6.127757e+01,-5.988470e+01,-5.753333e+01
4.375000e-01,-5.889757e+01,-6.101902e+01,-5.891712e+01,-6.251173e+01,-5.955134e+01,-5.913355e+01
4.531250e-01,-5.836514e+01,-6.969933e+01,-6.108031e+01,-6.813278e+01,-6.335740e+01,-6.440209e+01
4.687500e-01,-6.158934e+01,-6.181057e+01,-5.751315e+01,-6.467251e+01,-6.127463e+01,-6.254133e+01
4.843750e-01,-6.339253e+01,-7.036479e+01,-6.072549e+01,-7.032436e+01,-6.810567e+01,-6.726038e+01
5.000000e-01,-6.495116e+01,-7.411330e+01,-6.569614e+01,-6.086191e+01,-6.982429e+01,-8.466665e+01
