f,h_0,h_1,h_2,h_3,h_4,h_5
0.000000e+00,1.989651e+01,-8.587389e+00,3.601670e+00,-1.956453e+01,-1.264221e+01,-2.728346e+01
1.562500e-02,1.983554e+01,-4.205257e+00,3.373814e+00,-1.465040e+01,-1.337523e+01,-2.529067e+01
3.125000e-02,1.967341e+01,2.160433e-01,2.749401e+00,-1.041183e+01,-1.501662e+01,-2.278900e+01
4.687500e-02,1.950683e+01,3.280528e+00,1.859743e+00,-7.800664e+00,-1.759504e+01,-2.108593e+01
6.250000e-02,1.933992e+01,5.490543e+00,5.039267e-01,-6.041731e+00,-2.234936e+01,-2.083694e+01
7.812500e-02,1.916611e+01,7.187535e+00,-1.475729e+00,-5.211668e+00,-2.517519e+01,-2.157247e+01
9.375000e-02,1.900328e+01,8.585202e+00,-4.409141e+00,-4.816136e+00,-2.014010e+01,-2.376314e+01
1.093750e-01,1.878601e+01,9.708689e+00,-9.130344e+00,-5.163041e+00,-1.587269e+01,-2.696814e+01
1.250000e-01,1.861183e+01,1.067146e+01,-1.177318e+01,-6.109822e+00,-1.360115e+01,-2.695636e+01
1.406250e-01,1.841774e+01,1.148891e+01,-6.196314e+00,-8.087350e+00,-1.272459e+01,-2.459633e+01
1.562500e-01,1.823907e+01,1.220598e+01,-1.594384e+00,-1.150564e+01,-1.272976e+01,-2.172426e+01
1.718750e-01,1.802876e+01,1.282739e+01,1.693188e+00,-1.493088e+01,-1.471120e+01,-2.083467e+01
1.875000e-01,1.783932e+01,1.338581e+01,4.261209e+00,-9.685545e+00,-1.798963e+01,-2.220505e+01
2.031250e-01,1.763929e+01,1.388356e+01,6.279531e+00,-4.087565e+00,-1.574726e+01,-2.453634e+01
2.187500e-01,1.739501e+01,1.426434e+01,7.950348e+00,-1.011974e-01,-9.176647e+00,-1.980142e+01
2.343750e-01,1.603927e+01,1.352634e+01,8.258924e+00,1.859610e+00,-5.307351e+00,-1.395445e+01
2.500000e-01,1.093899e+01,8.915371e+00,4.437500e+00,-8.170726e-01,-7.306042e+00,-1.463875e+01
2.656250e-01,-1.460068e+00,-2.951756e+00,-6.641959e+00,-1.116842e+01,-1.696635e+01,-2.327997e+01
2.812500e-01,-3.684518e+01,-3.520722e+01,-3.847087e+01,-4.080571e+01,-4.524219e+01,-5.335609e+01
2.968750e-01,-4.293842e+01,-4.147497e+01,-4.412138e+01,-4.506737e+01,-4.731495e+01,-5.579677e+01
3.125000e-01,-4.780255e+01,-4.374304e+01,-4.716323e+01,-4.696013e+01,-4.990957e+01,-5.932416e+01
3.281250e-01,-5.647722e+01,-5.435497e+01,-5.639776e+01,-5.175859e+01,-5.512735e+01,-6.345827e+01
3.437500e-01,-6.192188e+01,-5.618260e+01,-6.064971e+01,-5.427264e+01,-5.759166e+01,-6.543885e+01
3.593750e-01,-5.520193e+01,-6.079773e+01,-6.791340e+01,-5.767121e+01,-5.959371e+01,-6.380629e+01
3.750000e-01,-5.925518e+01,-6.766096e+01,-7.745396e+01,-6.015689e+01,-6.087947e+01,-6.387597e+01
3.906250e-01,-5.970443e+01,-6.285440e+01,-6.356574e+01,-5.840904e+01,-6.009883e+01,-7.310601e+01
4.062500e-01,-6.088348e+01,-6.110949e+01,-7.408407e+01,-5.845692e+01,-6.193585e+01,-6.823575e+01
4.218750e-01,-6.491152e+01,-6.682634e+01,-6.666444e+01,-6.025142e+01,-6.147639e+01,-6.550268e+01
4.375000e-01,-6.197289e+01,-6.117621e+01,-6.384874e+01,-6.034796e+01,-6.507981e+01,-7.512877e+01
4.531250e-01,-6.539268e+01,-6.378400e+01,-6.294136e+01,-5.985526e+01,-6.464411e+01,-7.472609e+01
4.687500e-01,-7.220272e+01,-6.757342e+01,-7.194734e+01,-6.054374e+01,-6.192867e+01,-7.100116e+01
4.843750e-01,-6.363078e+01,-6.653028e+01,-6.525893e+01,-6.118020e+01,-6.378231e+01,-7.425013e+01
5.000000e-01,-7.516181e+01,-6.763068e+01,-6.890757e+01,-8.019999e+01,-6.925138e+01,-7.090537e+01
