f,h_0,h_1,h_2,h_3,h_4,h_5
0.000000e+00,1.984768e+01,-1.318463e+00,2.912154e+00,-1.322691e+01,-1.544375e+01,-2.848135e+01
1.562500e-02,1.965293e+01,-1.537576e-02,2.631282e+00,-1.189661e+01,-1.597497e+01,-2.845132e+01
3.125000e-02,1.960592e+01,2.183545e+00,2.009157e+00,-9.900098e+00,-1.761669e+01,-2.677046e+01
4.687500e-02,1.942470e+01,4.359032e+00,1.170832e+00,-8.348578e+00,-1.865462e+01,-2.583401e+01
6.250000e-02,1.920506e+01,6.224115e+00,-2.172872e-01,-7.105000e+00,-2.027752e+01,-2.626519e+01
7.812500e-02,1.910007e+01,7.761008e+00,-2.050848e+00,-6.557835e+00,-2.068481e+01,-2.649552e+01
9.375000e-02,1.884065e+01,8.984491e+00,-4.228305e+00,-6.457776e+00,-1.828906e+01,-2.967008e+01
1.093750e-01,1.871727e+01,1.007553e+01,-5.696286e+00,-6.906640e+00,-1.725867e+01,-2.907548e+01
1.250000e-01,1.857873e+01,1.100949e+01,-4.210591e+00,-8.309262e+00,-1.588780e+01,-3.024836e+01
1.406250e-01,1.836014e+01,1.177737e+01,-1.388852e+00,-9.679415e+00,-1.621398e+01,-3.112282e+01
1.562500e-01,1.815851e+01,1.246270e+01,1.415664e+00,-9.661416e+00,-1.678771e+01,-2.807285e+01
1.718750e-01,1.787050e+01,1.304000e+01,3.836172e+00,-6.550396e+00,-1.564179e+01,-2.720917e+01
1.875000e-01,1.781149e+01,1.359530e+01,5.874918e+00,-2.961613e+00,-1.195921e+01,-2.231443e+01
2.031250e-01,1.752029e+01,1.405453e+01,7.436728e+00,4.534400e-02,-7.061564e+00,-1.466477e+01
2.187500e-01,1.729418e+01,1.434700e+01,8.813285e+00,2.713071e+00,-3.602724e+00,-1.110450e+01
2.343750e-01,1.564429e+01,1.329471e+01,8.605929e+00,3.212273e+00,-3.299702e+00,-1.030458e+01
2.500000e-01,1.028134e+01,8.359014e+00,4.339034e+00,-3.136569e-01,-6.114543e+00,-1.224142e+01
2.656250e-01,-2.241569e+00,-4.286275e+00,-7.382294e+00,-1.144203e+01,-1.773771e+01,-2.661572e+01
2.812500e-01,-3.775122e+01,-5.771220e+01,-3.934557e+01,-4.193086e+01,-4.385864e+01,-5.053419e+01
2.968750e-01,-4.066931e+01,-4.591256e+01,-4.789382e+01,-5.221578e+01,-4.680478e+01,-4.858932e+01
3.125000e-01,-3.950212e+01,-5.356133e+01,-4.510605e+01,-4.542709e+01,-5.032135e+01,-5.310645e+01
3.281250e-01,-4.385254e+01,-5.400683e+01,-5.089533e+01,-5.474609e+01,-5.478328e+01,-5.668995e+01
3.437500e-01,-4.142431e+01,-6.162807e+01,-5.056552e+01,-5.103757e+01,-5.069315e+01,-5.643367e+01
3.593750e-01,-5.092878e+01,-6.033012e+01,-5.248232e+01,-5.448695e+01,-5.254950e+01,-5.676714e+01
3.750000e-01,-4.338021e+01,-6.340089e+01,-5.439351e+01,-5.553731e+01,-5.229848e+01,-5.257727e+01
3.906250e-01,-5.225047e+01,-5.263015e+01,-6.605127e+01,-6.095633e+01,-5.270882e+01,-5.325679e+01
4.062500e-01,-5.036667e+01,-5.595597e+01,-5.950831e+01,-5.582324e+01,-5.168575e+01,-5.594341e+01
4.218750e-01,-5.822360e+01,-5.389900e+01,-6.448264e+01,-6.175792e+01,-5.233398e+01,-5.650490e+01
4.375000e-01,-5.456384e+01,-5.975357e+01,-6.318927e+01,-5.783969e+01,-5.287962e+01,-5.521248e+01
4.531250e-01,-5.201904e+01,-6.099938e+01,-6.726601e+01,-6.112984e+01,-5.333423e+01,-5.735023e+01
4.687500e-01,-6.275303e+01,-5.227645e+01,-6.338963e+01,-6.830533e+01,-5.452390e+01,-5.561551e+01
4.843750e-01,-6.528932e+01,-5.625401e+01,-6.205004e+01,-7.359321e+01,-5.441771e+01,-5.647950e+01
5.000000e-01,-5.370903e+01,-6.103786e+01,-6.830951e+01,-6.094210e+01,-5.323201e+01,-5.492203e+01
