f,h_0,h_1,h_2,h_3,h_4,h_5
0.000000e+00,1.988517e+01,-9.509020e+00,3.505549e+00,-1.963573e+01,-1.326450e+01,-2.737195e+01
1.562500e-02,1.983513e+01,-4.553801e+00,3.312582e+00,-1.502612e+01,-1.356380e+01,-2.571815e+01
3.125000e-02,1.967059e+01,1.398843e-01,2.736057e+00,-1.061448e+01,-1.494357e+01,-2.315949e+01
4.687500e-02,1.948916e+01,3.214284e+00,1.767044e+00,-8.004530e+00,-1.794570e+01,-2.147167e+01
6.250000e-02,1.931747e+01,5.442699e+00,3.639997e-01,-6.333935e+00,-2.243311e+01,-2.137859e+01
7.812500e-02,1.914932e+01,7.188319e+00,-1.690105e+00,-5.365994e+00,-2.609564e+01,-2.198913e+01
9.375000e-02,1.900974e+01,8.582454e+00,-4.662760e+00,-5.048787e+00,-2.035031e+01,-2.445542e+01
1.093750e-01,1.878440e+01,9.705713e+00,-9.676128e+00,-5.258244e+00,-1.602807e+01,-2.834027e+01
1.250000e-01,1.862699e+01,1.068052e+01,-1.261765e+01,-6.351825e+00,-1.385703e+01,-2.841107e+01
1.406250e-01,1.841764e+01,1.149322e+01,-6.303608e+00,-8.394787e+00,-1.289296e+01,-2.515056e+01
1.562500e-01,1.824779e+01,1.221895e+01,-1.592764e+00,-1.229424e+01,-1.321441e+01,-2.167502e+01
1.718750e-01,1.804836e+01,1.285486e+01,1.774699e+00,-1.626144e+01,-1.490086e+01,-2.143868e+01
1.875000e-01,1.783918e+01,1.338844e+01,4.281541e+00,-9.553636e+00,-1.979495e+01,-2.344881e+01
2.031250e-01,1.760074e+01,1.388276e+01,6.344648e+00,-3.907208e+00,-1.641778e+01,-2.572937e+01
2.187500e-01,1.737431e+01,1.426026e+01,7.960267e+00,1.096457e-03,-9.159319e+00,-2.066283e+01
2.343750e-01,1.611830e+01,1.358002e+01,8.315036e+00,1.852460e+00,-5.163174e+00,-1.448711e+01
2.500000e-01,1.096258e+01,8.917332e+00,4.584403e+00,-8.115194e-01,-6.905831e+00,-1.420338e+01
2.656250e-01,-1.475601e+00,-3.281582e+00,-6.888906e+00,-1.139727e+01,-1.624924e+01,-2.374741e+01
2.812500e-01,-3.902572e+01,-3.511510e+01,-3.897484e+01,-4.508407e+01,-5.051812e+01,-4.981725e+01
2.968750e-01,-4.293134e+01,-3.842288e+01,-4.149179e+01,-4.725212e+01,-4.812364e+01,-4.890073e+01
3.125000e-01,-5.290976e+01,-4.560429e+01,-4.953181e+01,-5.366205e+01,-5.394151e+01,-5.393321e+01
3.281250e-01,-5.455146e+01,-5.776893e+01,-6.227379e+01,-6.281313e+01,-5.217135e+01,-5.563899e+01
3.437500e-01,-5.386122e+01,-6.904995e+01,-6.275959e+01,-6.177414e+01,-5.509781e+01,-5.621540e+01
3.593750e-01,-5.644070e+01,-8.043237e+01,-6.625433e+01,-7.034829e+01,-6.036514e+01,-6.173402e+01
3.750000e-01,-6.266209e+01,-6.118790e+01,-5.967900e+01,-6.376640e+01,-6.408708e+01,-7.233323e+01
3.906250e-01,-5.776243e+01,-6.704515e+01,-6.681407e+01,-6.940064e+01,-6.720119e+01,-6.635067e+01
4.062500e-01,-6.693883e+01,-6.537907e+01,-6.471030e+01,-6.800490e+01,-6.700203e+01,-6.708822e+01
4.218750e-01,-6.840895e+01,-6.749383e+01,-6.832570e+01,-7.704822e+01,-6.803265e+01,-6.796666e+01
4.375000e-01,-6.615573e+01,-5.843996e+01,-6.172886e+01,-6.500906e+01,-7.437318e+01,-6.682856e+01
4.531250e-01,-6.950547e+01,-6.221159e+01,-6.253128e+01,-6.887805e+01,-8.258733e+01,-6.816603e+01
4.687500e-01,-9.071838e+01,-6.530199e+01,-6.481141e+01,-6.601252e+01,-8.175647e+01,-6.560492e+01
4.843750e-01,-6.787890e+01,-6.256806e+01,-6.292085e+01,-6.478713e+01,-6.807338e+01,-6.555100e+01
5.000000e-01,-7.098072e+01,-7.556367e+01,-6.073346e+01,-7.768573e+01,-8.362893e+01,-7.311632e+01
