f,h_0,h_1,h_2,h_3,h_4,h_5
0.000000e+00,1.988714e+01,-1.742043e+01,3.289865e+00,-2.816404e+01,-1.374334e+01,-4.429861e+01
1.562500e-02,1.983797e+01,-5.886562e+00,3.047767e+00,-1.668738e+01,-1.445129e+01,-2.980607e+01
3.125000e-02,1.967050e+01,-2.256510e-01,2.476530e+00,-1.123256e+01,-1.602273e+01,-2.520684e+01
4.687500e-02,1.950863e+01,3.096578e+00,1.484489e+00,-8.372255e+00,-1.884772e+01,-2.341598e+01
6.250000e-02,1.932780e+01,5.397487e+00,-3.238536e-02,-6.678815e+00,-2.583654e+01,-2.333710e+01
7.812500e-02,1.916040e+01,7.154391e+00,-2.211901e+00,-5.777424e+00,-3.136151e+01,-2.450546e+01
9.375000e-02,1.899366e+01,8.571032e+00,-5.712715e+00,-5.540165e+00,-2.185426e+01,-2.762493e+01
1.093750e-01,1.880359e+01,9.718124e+00,-1.261906e+01,-5.865626e+00,-1.686195e+01,-4.033027e+01
1.250000e-01,1.863313e+01,1.070200e+01,-1.627257e+01,-7.174330e+00,-1.478593e+01,-3.627311e+01
1.406250e-01,1.842158e+01,1.152482e+01,-6.348042e+00,-9.813709e+00,-1.408744e+01,-2.723422e+01
1.562500e-01,1.824724e+01,1.225082e+01,-1.424541e+00,-1.517343e+01,-1.462809e+01,-2.414093e+01
1.718750e-01,1.803361e+01,1.287918e+01,1.991359e+00,-1.880069e+01,-1.762759e+01,-2.424125e+01
1.875000e-01,1.781343e+01,1.340905e+01,4.411061e+00,-9.083776e+00,-2.410537e+01,-2.776234e+01
2.031250e-01,1.764352e+01,1.393673e+01,6.518068e+00,-3.499012e+00,-1.573055e+01,-2.996913e+01
2.187500e-01,1.731191e+01,1.421569e+01,8.011178e+00,2.335354e-01,-8.614623e+00,-2.054148e+01
2.343750e-01,1.608010e+01,1.355700e+01,8.364732e+00,2.238721e+00,-4.882274e+00,-1.371761e+01
2.500000e-01,1.094255e+01,8.977254e+00,4.602489e+00,-5.425341e-01,-6.882921e+00,-1.426894e+01
2.656250e-01,-2.008220e+00,-3.662952e+00,-7.302939e+00,-1.209705e+01,-1.683481e+01,-2.460466e+01
2.812500e-01,-3.167746e+01,-3.294042e+01,-3.654755e+01,-4.187588e+01,-4.218031e+01,-4.706060e+01
2.968750e-01,-3.756722e+01,-3.706936e+01,-4.050271e+01,-4.441530e+01,-4.888922e+01,-4.956896e+01
3.125000e-01,-4.469562e+01,-4.373040e+01,-4.715171e+01,-5.451823e+01,-5.493061e+01,-5.517984e+01
3.281250e-01,-5.096795e+01,-5.028115e+01,-5.350260e+01,-5.921047e+01,-5.402167e+01,-5.593164e+01
3.437500e-01,-5.533918e+01,-5.506007e+01,-5.946508e+01,-6.652462e+01,-5.663429e+01,-5.994246e+01
3.593750e-01,-5.421504e+01,-5.490808e+01,-6.003867e+01,-6.606029e+01,-5.766403e+01,-6.021436e+01
3.750000e-01,-5.766068e+01,-5.519413e+01,-6.329481e+01,-6.417466e+01,-5.924124e+01,-6.110215e+01
3.906250e-01,-6.096586e+01,-5.962000e+01,-6.957200e+01,-6.315090e+01,-5.975731e+01,-6.866501e+01
4.062500e-01,-5.963294e+01,-5.553198e+01,-6.529984e+01,-7.139870e+01,-6.325661e+01,-6.073835e+01
4.218750e-01,-6.409454e+01,-5.673396e+01,-7.145156e+01,-8.672172e+01,-6.275554e+01,-6.878404e+01
4.375000e-01,-6.606804e+01,-5.638550e+01,-6.766598e+01,-7.163248e+01,-6.522291e+01,-6.555214e+01
4.531250e-01,-6.763865e+01,-5.725038e+01,-7.003285e+01,-7.458736e+01,-6.220920e+01,-6.396821e+01
4.687500e-01,-6.862720e+01,-5.889602e+01,-7.084787e+01,-7.666947e+01,-6.329757e+01,-6.571209e+01
4.843750e-01,-6.951442e+01,-5.751684e+01,-6.117161e+01,-7.682508e+01,-6.826918e+01,-6.548662e+01
5.000000e-01,-6.209061e+01,-6.334513e+01,-5.968896e+01,-6.593041e+01,-9.772543e+01,-7.171067e+01
