f,h_0,h_1,h_2,h_3,h_4,h_5
0.000000e+00,1.988503e+01,-3.935375e+01,3.638126e+00,-5.719727e+01,-1.296715e+01,-3.322762e+01
1.562500e-02,1.983509e+01,-6.243890e+00,3.430563e+00,-1.632880e+01,-1.323955e+01,-2.868936e+01
3.125000e-02,1.967427e+01,-4.690877e-01,2.873194e+00,-1.087580e+01,-1.463485e+01,-2.341955e+01
4.687500e-02,1.951361e+01,2.897931e+00,1.969126e+00,-7.922131e+00,-1.742017e+01,-2.168548e+01
6.250000e-02,1.933295e+01,5.225146e+00,5.724887e-01,-6.164822e+00,-2.334304e+01,-2.111201e+01
7.812500e-02,1.916480e+01,6.990439e+00,-1.385396e+00,-5.185103e+00,-4.613994e+01,-2.182385e+01
9.375000e-02,1.899842e+01,8.409259e+00,-4.512864e+00,-4.733481e+00,-2.169794e+01,-2.443213e+01
1.093750e-01,1.880209e+01,9.564612e+00,-1.032583e+01,-4.949613e+00,-1.695551e+01,-2.945037e+01
1.250000e-01,1.862603e+01,1.051786e+01,-4.328040e+01,-5.783596e+00,-1.408370e+01,-3.405840e+01
1.406250e-01,1.842211e+01,1.134579e+01,-9.106256e+00,-7.645786e+00,-1.252583e+01,-2.613691e+01
1.562500e-01,1.824816e+01,1.209149e+01,-2.854583e+00,-1.149903e+01,-1.238393e+01,-2.226510e+01
1.718750e-01,1.803435e+01,1.271334e+01,8.766051e-01,-2.361771e+01,-1.377824e+01,-2.084721e+01
1.875000e-01,1.781235e+01,1.324553e+01,3.603161e+00,-1.431222e+01,-1.878620e+01,-2.213948e+01
2.031250e-01,1.763636e+01,1.375870e+01,5.804631e+00,-6.050512e+00,-3.118940e+01,-2.711452e+01
2.187500e-01,1.740211e+01,1.416776e+01,7.514525e+00,-1.410016e+00,-1.299528e+01,-3.027203e+01
2.343750e-01,1.611358e+01,1.347651e+01,7.955952e+00,9.309800e-01,-7.462269e+00,-1.838428e+01
2.500000e-01,1.103316e+01,8.932740e+00,4.322963e+00,-1.430553e+00,-8.284669e+00,-1.737058e+01
2.656250e-01,-1.501166e+00,-3.104683e+00,-6.771306e+00,-1.150547e+01,-1.710112e+01,-2.422411e+01
2.812500e-01,-3.580945e+01,-3.600051e+01,-3.983456e+01,-4.064247e+01,-4.566607e+01,-6.047053e+01
2.968750e-01,-4.111025e+01,-4.125614e+01,-4.364581e+01,-4.558650e+01,-4.959775e+01,-6.531908e+01
3.125000e-01,-5.197016e+01,-5.017576e+01,-5.302294e+01,-5.279388e+01,-5.718816e+01,-7.105454e+01
3.281250e-01,-5.908172e+01,-5.619285e+01,-5.989515e+01,-5.962226e+01,-6.227921e+01,-6.178593e+01
3.437500e-01,-5.679605e+01,-6.057270e+01,-5.797665e+01,-6.016365e+01,-6.515164e+01,-6.528315e+01
3.593750e-01,-5.646927e+01,-5.930630e+01,-5.937572e+01,-6.357587e+01,-6.698615e+01,-6.574567e+01
3.750000e-01,-6.041627e+01,-6.597856e+01,-6.663012e+01,-6.857498e+01,-6.450124e+01,-6.553280e+01
3.906250e-01,-6.201795e+01,-6.385063e+01,-6.400894e+01,-6.212898e+01,-6.701614e+01,-6.792250e+01
4.062500e-01,-6.361454e+01,-6.282312e+01,-6.541788e+01,-6.156936e+01,-6.312643e+01,-7.097758e+01
4.218750e-01,-6.659141e+01,-6.407806e+01,-6.727085e+01,-6.262619e+01,-6.352785e+01,-6.788573e+01
4.375000e-01,-6.721471e+01,-6.142165e+01,-6.613260e+01,-6.428000e+01,-6.542011e+01,-7.049588e+01
4.531250e-01,-6.729280e+01,-6.312586e+01,-6.517010e+01,-6.345552e+01,-6.572880e+01,-6.919569e+01
4.687500e-01,-7.242089e+01,-6.415787e+01,-7.245870e+01,-6.634987e+01,-6.605015e+01,-6.982317e+01
4.843750e-01,-6.594245e+01,-6.448925e+01,-6.798454e+01,-6.443503e+01,-6.556863e+01,-7.022511e+01
5.000000e-01,-7.213722e+01,-8.366421e+01,-7.074160e+01,-7.527003e+01,-7.069671e+01,-7.110141e+01
