f,h_0,h_1,h_2,h_3,h_4,h_5
0.000000e+00,1.980552e+01,7.253808e+00,-9.063033e+00,-1.835815e+00,-3.322146e+00,-1.070759e+01
1.562500e-02,1.982080e+01,7.846605e+00,-5.375168e+00,-5.771859e-01,-2.630101e+00,-1.199714e+01
3.125000e-02,1.954662e+01,7.771052e+00,-3.049956e+00,-8.103399e-01,-2.463053e+00,-1.018927e+01
4.687500e-02,1.934908e+01,8.495514e+00,8.891621e-01,1.253804e+00,-1.343417e+00,-9.475978e+00
6.250000e-02,1.912562e+01,8.875901e+00,1.831434e+00,1.375046e+00,-6.261365e-01,-8.152065e+00
7.812500e-02,1.874774e+01,8.973670e+00,2.770855e+00,2.504360e+00,-9.170335e-01,-7.459658e+00
9.375000e-02,1.843895e+01,9.328150e+00,3.218364e+00,2.182821e+00,-3.198684e-01,-7.774769e+00
1.093750e-01,1.759270e+01,8.622536e+00,3.134699e+00,2.375193e+00,3.654036e-01,-3.794041e+00
1.250000e-01,1.738056e+01,9.227976e+00,2.929799e+00,2.555117e+00,-3.090051e-01,-6.822479e+00
1.406250e-01,1.645627e+01,8.052950e+00,1.762151e+00,-3.357808e-03,-1.931796e+00,-6.800910e+00
1.562500e-01,1.528059e+01,6.442562e+00,-4.294239e-01,-5.463643e+00,-6.752202e+00,-1.295817e+01
1.718750e-01,1.428682e+01,4.115256e+00,-4.953700e+00,-1.323270e+01,-1.314103e+01,-1.647641e+01
1.875000e-01,1.388051e+01,4.956135e+00,-1.931152e+00,-8.691920e+00,-9.847742e+00,-1.402531e+01
2.031250e-01,1.390852e+01,4.897966e+00,-1.777159e+00,-6.946661e+00,-1.611956e+01,-1.487396e+01
2.187500e-01,1.307425e+01,4.673934e+00,-4.204267e+00,-8.323412e+00,-1.462834e+01,-1.709849e+01
2.343750e-01,1.149660e+01,3.028371e+00,-8.413446e+00,-1.061683e+01,-1.618377e+01,-3.116434e+01
2.500000e-01,6.855171e+00,-3.991157e-01,-1.074893e+01,-1.873090e+01,-2.491161e+01,-2.683952e+01
2.656250e-01,-5.680396e+00,-1.200441e+01,-2.289112e+01,-2.736198e+01,-4.198792e+01,-4.023851e+01
2.812500e-01,-4.897462e+01,-3.868246e+01,-3.943457e+01,-4.089948e+01,-4.294914e+01,-3.857062e+01
2.968750e-01,-3.946854e+01,-3.574898e+01,-3.703822e+01,-3.869575e+01,-4.234888e+01,-3.691853e+01
3.125000e-01,-3.518229e+01,-3.786784e+01,-4.587185e+01,-4.696385e+01,-4.493448e+01,-3.908619e+01
3.281250e-01,-3.788054e+01,-4.069079e+01,-4.249548e+01,-4.741904e+01,-4.596503e+01,-4.098989e+01
3.437500e-01,-3.785034e+01,-4.262754e+01,-4.668371e+01,-4.962274e+01,-4.276368e+01,-4.161065e+01
3.593750e-01,-3.632394e+01,-4.139526e+01,-4.496382e+01,-5.185336e+01,-4.083475e+01,-4.031851e+01
3.750000e-01,-3.825556e+01,-4.415937e+01,-4.417253e+01,-5.089762e+01,-4.005776e+01,-4.167311e+01
3.906250e-01,-3.921801e+01,-4.664772e+01,-4.573869e+01,-5.475340e+01,-4.165153e+01,-4.321411e+01
4.062500e-01,-4.283159e+01,-5.775078e+01,-4.618214e+01,-4.885793e+01,-4.030687e+01,-4.465336e+01
4.218750e-01,-4.099224e+01,-4.357585e+01,-4.604885e+01,-4.359759e+01,-4.079931e+01,-4.578922e+01
4.375000e-01,-4.170626e+01,-4.631914e+01,-4.479146e+01,-3.955494e+01,-3.910756e+01,-4.647119e+01
4.531250e-01,-4.965797e+01,-4.603867e+01,-4.578058e+01,-4.158672e+01,-4.447047e+01,-5.426848e+01
4.687500e-01,-4.708983e+01,-4.422944e+01,-4.377307e+01,-4.052955e+01,-4.366556e+01,-5.575181e+01
4.843750e-01,-4.769748e+01,-4.263578e+01,-4.100350e+01,-3.940023e+01,-4.501847e+01,-5.506307e+01
5.000000e-01,-4.841110e+01,-6.289942e+01,-4.521026e+01,-5.155617e+01,-4.994441e+01,-6.337091e+01
